end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.09303752,0.98834115,0.00023536675,0.23265307,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.8111335e-06,5.455409e-06,3057.7454,4399.9956,6531.803,7414.674,0.0017125346,4585.63,7.6840625,8401587.0,0.51153207,4.97878,-6.2928616e-06,3.176933,1.0205197e-05,-7.086228,11.461255,-6.387647,8.288453,2.7250278,-7.2029443,1.2367071,-8.613313,-4.810797,4.898385,4.378859,-3.9323013,-10.014865,-7.9797034,103_203_37_1_20250113_153517_movie_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.07859395,0.98834115,0.00019430339,0.18208617,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.1962663e-06,3.919023e-06,1650.8954,2584.0103,4945.5083,6739.9604,0.0027542294,3374.843,7.167813,8391114.0,1.3418431,7.599607,-4.525596e-06,2.355493,6.813921e-06,-2.71918,9.515885,-4.15446,5.7029095,0.61789197,-8.787551,-0.7836959,-16.661777,-7.688641,2.2442575,-0.24814653,-4.3883224,-5.9174247,-1.3938538,103_203_37_1_20250113_153517_movie_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.060883563,0.98834115,0.00015579993,0.11972789,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.7613565e-06,2.1392564e-06,200.97858,710.6028,2713.2107,4708.641,0.0034069468,1804.0303,6.27314,7079526.5,3.2436545,21.167395,-2.9914352e-06,1.2905575,3.6166193e-06,4.833931,9.790649,2.4484596,7.093021,-2.513468,-7.6580377,-0.66930574,-20.006178,-7.8820195,-4.882112,-0.7676797,-1.852332,-4.099746,2.900338,103_203_37_1_20250113_153517_movie_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.047600787,0.98834115,0.00013149508,0.08526077,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.4226603e-06,9.000649e-07,186.62297,287.11227,1019.2485,2684.4995,0.0022677982,1051.6501,5.446894,4893014.5,5.2631183,41.68632,-2.2940128e-06,0.7946536,2.29713e-06,10.1880245,10.527862,1.7791715,5.089969,-2.414005,-8.03686,-2.851206,-21.557894,-11.249134,-6.1549916,-0.063527904,0.36353827,-3.5862732,4.0840125,103_203_37_1_20250113_153517_movie_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.040536556,0.97842216,0.00012290664,0.08072562,0.12477311,0.25845364,0.39336145,0.5469165,0.6559871,0.7372577,0.8215411,0.91371727,0.97593516,1.0470043,1.1189421,1.1665467,1.2154856,1.2553864,1.3192399,1.3664727,1.4144621,1.4389187,1.4304553,1.4155113,1.3637453,1.2118543,1.0507269,0.8880601,0.7201744,0.58804506,2.85229e-06,6.027449e-07,114.8449,236.86761,480.913,1292.0051,0.0018429408,749.75446,5.0304074,4508057.0,6.1822624,49.00993,-2.0091154e-06,0.59311104,1.8867381e-06,14.969037,9.092454,0.52511597,6.333465,-1.7287326,-6.8996034,1.2126378,-14.825252,-11.878475,-6.1766343,4.2110515,1.5452232,-5.60034,0.7582383,103_203_37_1_20250113_153517_movie_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03732686,0.9746898,0.00011267592,0.08185941,0.12885946,0.26227984,0.38736796,0.554951,0.65427226,0.7218115,0.7939947,0.9013538,0.9731412,1.0170366,1.0914139,1.1693197,1.2038504,1.2723559,1.3235633,1.3498282,1.43809,1.4617548,1.4622158,1.4174002,1.3262167,1.1944662,1.0382752,0.89080447,0.718391,0.5889173,2.482299e-06,5.120449e-07,86.133675,251.22322,480.913,1141.2711,0.0015514981,731.6695,4.8701463,4695884.0,6.485539,51.682636,-1.6605519e-06,0.58363277,1.4687853e-06,17.044275,6.6092815,-3.2756608,3.4294453,-2.0056927,-7.8112674,2.077084,-10.160084,-16.538904,-6.354528,5.0879536,0.21553643,-5.072853,3.0511112,103_203_37_1_20250113_153517_movie_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.033887167,0.9711728,0.00010319334,0.09297052,0.12917818,0.2704626,0.38885865,0.5569808,0.66074556,0.72253686,0.7797775,0.8831641,0.9613824,1.0042955,1.0842192,1.1588107,1.2007632,1.2483292,1.3030193,1.3497919,1.4353176,1.4732996,1.4731282,1.4157429,1.3135098,1.2049574,1.0487218,0.87952965,0.7168707,0.5870995,1.28658e-06,4.5745955e-07,21.533419,200.97858,466.55737,1248.9384,0.0013857874,770.35516,4.823063,5781484.0,6.023735,42.97812,-1.208383e-06,0.5945397,8.6331005e-07,17.818596,4.22341,-2.149473,5.1518073,-0.17710018,-5.9732704,3.737097,-1.8486061,-13.815339,-4.322232,9.381907,3.6128585,-7.1656837,3.1384003,103_203_37_1_20250113_153517_movie_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.03366102,0.9723058,0.000108963985,0.08163265,0.1316655,0.2804608,0.41253778,0.56767553,0.6822142,0.73345256,0.79396266,0.87887174,0.9699456,0.9979971,1.073217,1.1416086,1.1936768,1.2355634,1.2913684,1.3561896,1.4295579,1.4687338,1.4686089,1.4032527,1.307446,1.2052703,1.0586029,0.8829089,0.7294268,0.5857356,2.2054069e-06,3.457459e-07,43.066837,215.33418,366.0681,933.1148,0.0012580645,657.79156,4.6767774,4766213.5,6.8128014,54.405792,-1.4724096e-06,0.5232254,1.1642616e-06,18.80163,7.743639,0.7826071,4.7225375,-2.1416423,-6.2084937,0.21862316,-2.9076633,-15.328709,-7.022677,8.921774,4.0841956,-6.8170857,6.134463,103_203_37_1_20250113_153517_movie_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.033509277,0.97527593,0.00011325106,0.084807254,0.12819843,0.27434304,0.41363168,0.5688429,0.6826574,0.74150103,0.82516265,0.893287,0.9808838,1.0362567,1.0985938,1.1474562,1.2020664,1.2254676,1.2839766,1.3743869,1.4246206,1.437004,1.446559,1.3964165,1.3225492,1.2038851,1.0558391,0.8854535,0.7257674,0.5823696,2.7237809e-06,3.2718313e-07,71.77806,229.6898,366.0681,789.55865,0.0013206322,624.3095,4.711065,4476664.5,7.201196,60.43416,-1.6025923e-06,0.5057451,1.2812476e-06,19.75514,9.091971,2.3629436,5.0287604,-1.9954754,-4.810593,-2.802541,-7.010019,-11.59013,-3.0128202,9.58677,3.7659562,-7.242626,4.8686566,103_203_37_1_20250113_153517_movie_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.034100637,0.97279006,0.00011671021,0.07959183,0.1269681,0.26662913,0.40000334,0.5475655,0.6614168,0.7472274,0.8271902,0.9119851,0.9871638,1.0461451,1.0966418,1.1569377,1.2102038,1.2636589,1.3010422,1.3530083,1.4082254,1.4178567,1.4324311,1.3945879,1.3301059,1.1925174,1.035501,0.87911195,0.71931267,0.5791051,3.0035899e-06,3.1809964e-07,78.955864,272.75665,387.60156,746.4919,0.001384935,616.72943,4.818088,4100686.0,7.3142867,62.102314,-1.658317e-06,0.51187706,1.457247e-06,20.316465,10.414041,0.62999994,3.5062292,-3.3284242,-4.0364347,-4.9844036,-9.423724,-13.122688,-3.7704628,8.729224,1.908002,-4.9487886,3.4282005,103_203_37_1_20250113_153517_movie_ground.wav
