end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.058653563,0.98834115,0.00016034981,0.18820862,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.6359268e-06,1.7333313e-06,200.97858,545.51324,2361.4983,3631.97,0.00093948306,1565.606,6.234136,6140251.5,3.8512156,26.589127,-2.8412048e-06,1.1460309,3.0811432e-06,8.6261015,10.275375,-0.731728,-2.2735898,12.400819,-3.4509366,-1.1401358,-13.78259,-13.359975,-6.7027535,-0.15771706,1.1217803,7.370028,3.9995224,103_203_28_1_20250113_153235_birthday_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.058612216,0.98834115,0.00016102307,0.14852607,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.2095784e-06,1.8102525e-06,165.08955,502.44644,2318.4314,3474.0583,0.0018655794,1493.8613,6.1089883,5907652.0,4.1595287,31.000015,-3.119825e-06,1.0886306,2.9961666e-06,8.681085,9.715758,-0.4665122,0.5354082,14.282288,0.98403805,-0.23569982,-12.595462,-11.124078,-8.153528,-1.162468,-0.3747963,3.0444348,4.736807,103_203_28_1_20250113_153235_birthday_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.054794297,0.98834115,0.00015843463,0.10430839,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.1856205e-06,1.5335348e-06,143.55612,466.55737,2124.6306,3222.835,0.0025851915,1374.9464,5.7480145,5673582.5,4.978275,41.738865,-3.1139334e-06,1.0017015,2.8925235e-06,10.281513,10.207377,-0.15802777,4.3570886,14.267403,3.0252392,0.5636975,-11.061123,-10.790034,-8.727726,-2.0058353,-1.3947916,-0.74800426,2.4609563,103_203_28_1_20250113_153235_birthday_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.044764236,0.98834115,0.00014463674,0.077324264,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.8923234e-06,1.1066406e-06,64.60026,251.22322,480.913,1126.9155,0.0023829846,632.81244,5.030562,3233478.0,7.148627,64.10025,-2.709193e-06,0.5167909,2.2393722e-06,17.768463,7.6409307,-2.4953125,3.9641807,13.792731,4.6056437,-2.2021465,-8.148178,-4.708266,-8.333564,-3.3688438,-0.25618044,-2.8271503,3.1605704,103_203_28_1_20250113_153235_birthday_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.0405885,0.98873305,0.00013718147,0.077097505,0.13193019,0.27799836,0.4222263,0.5448354,0.67126256,0.7446623,0.84122795,0.9177206,0.99991006,1.0766311,1.138853,1.1607558,1.2143617,1.2689114,1.332662,1.4078563,1.4059329,1.4477121,1.4472951,1.4365101,1.3391887,1.2189726,1.0545527,0.8837288,0.7366788,0.5846808,3.1035445e-06,8.5738066e-07,107.66709,294.29004,430.66837,1047.9596,0.0020545938,615.64166,4.941498,3268257.2,7.6846066,70.382904,-2.2512352e-06,0.5181649,1.9777608e-06,20.75516,6.6218143,-5.268436,2.4685578,9.571391,-0.33162156,-7.48776,-7.7808785,-7.802948,-7.798021,-2.3879228,2.2541142,-2.2634974,0.9002952,103_203_28_1_20250113_153235_birthday_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.040145338,0.9842775,0.0001284113,0.08571428,0.13914782,0.28524932,0.43154955,0.5329136,0.6515147,0.7236207,0.8233296,0.91179925,0.987871,1.0871333,1.135529,1.1542354,1.1912409,1.2707696,1.3456577,1.4383274,1.4107585,1.4352497,1.4265536,1.4327254,1.3274956,1.2086922,1.041198,0.88201255,0.7450714,0.5715671,2.787072e-06,8.6913934e-07,78.955864,265.57883,445.02402,1033.6041,0.0019187853,593.79956,4.9304633,3248484.0,7.837055,72.28365,-2.2841277e-06,0.49859068,1.6254089e-06,21.442184,4.826662,-4.5896893,2.377826,8.099554,-0.7909878,-8.620163,-6.442169,-7.218586,-9.91338,-2.190441,1.0151644,-1.0263292,2.7789195,103_203_28_1_20250113_153235_birthday_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.040463228,0.9766467,0.00013207593,0.08208617,0.14256996,0.28650168,0.43357277,0.5290122,0.6465982,0.745524,0.82696676,0.9362046,0.99191713,1.0848348,1.1274514,1.1543757,1.1753839,1.2568976,1.3252746,1.4260054,1.3945602,1.424255,1.4116945,1.3988124,1.3030969,1.1935782,1.0205017,0.86708444,0.7299827,0.5601574,2.757695e-06,8.858812e-07,107.66709,251.22322,495.26865,1033.604,0.0017686444,591.43506,5.080787,3107244.2,8.122185,77.4694,-2.3476794e-06,0.5020771,1.8054849e-06,22.324362,4.865504,-3.6691177,2.2216675,6.24025,0.972233,-3.9593687,-5.529867,-11.482296,-9.514742,0.21819167,-0.5596643,2.6647186,1.9250327,103_203_28_1_20250113_153235_birthday_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.04069563,0.9695554,0.00013494455,0.07959184,0.13907078,0.2834811,0.42724892,0.5339305,0.65082747,0.766691,0.8132229,0.93198985,0.9758043,1.070446,1.1290764,1.1437432,1.18859,1.2421029,1.3053356,1.3923802,1.3833126,1.4070851,1.3983059,1.3693877,1.3024119,1.1894822,1.0223414,0.86000776,0.71579176,0.5663705,2.4473754e-06,8.5280857e-07,64.60026,193.80077,437.8462,1004.8929,0.0017670385,543.98944,5.067944,2920056.8,8.415855,82.74625,-2.5260651e-06,0.45976153,1.8051804e-06,22.673914,4.8241987,-1.3082896,4.1866174,7.155806,4.3556333,2.0952609,-4.4863296,-8.987421,-6.6722245,0.21412258,-1.5853992,4.0275598,3.9203098,103_203_28_1_20250113_153235_birthday_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.041192606,0.9701235,0.00014536515,0.07664398,0.13225697,0.27783552,0.42492,0.55275536,0.65966725,0.7668688,0.8267227,0.9081125,0.97088224,1.0739692,1.1390997,1.1547093,1.2154514,1.244976,1.2892156,1.3446002,1.3698946,1.4111322,1.4213239,1.3769614,1.3037761,1.1893659,1.0258794,0.86076945,0.7098859,0.57217866,3.5353548e-06,9.358164e-07,93.311485,236.86761,437.8462,983.35944,0.0018389615,521.91895,5.0522685,2490963.2,9.213464,100.107605,-2.8566326e-06,0.45333228,2.4171322e-06,23.97434,5.5858574,-2.1373136,4.2147307,8.761634,2.5764961,-1.4566746,-5.9046235,-10.474971,-5.523697,2.301929,-0.41908208,2.471144,2.6865356,103_203_28_1_20250113_153235_birthday_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.0413655,0.9751549,0.00014629382,0.07301587,0.1307097,0.27540413,0.4255736,0.5394092,0.6705051,0.74409145,0.82741266,0.89582354,0.98206013,1.0693733,1.1288477,1.1599005,1.2141453,1.2632828,1.3117768,1.3694214,1.3834032,1.4105285,1.4321505,1.405429,1.3149009,1.1969328,1.0266209,0.87120837,0.72630316,0.57881194,3.0250185e-06,1.0583325e-06,71.77806,193.80077,330.17908,983.3594,0.0019837515,475.19717,4.8664093,2270359.2,9.463243,106.62201,-3.1148472e-06,0.40784582,2.3321397e-06,22.973398,4.8324814,-1.0585772,9.487773,12.807124,3.9716759,-3.8071022,-6.9247146,-10.893626,-1.7941936,5.9496193,-1.282113,1.6614499,2.3318639,103_203_28_1_20250113_153235_birthday_ground.wav
