end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.12289416,0.98834115,0.00038703592,0.25170067,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.1632123e-06,1.9266541e-05,2088.7415,3976.5046,5785.312,8778.457,0.0027155767,4387.2593,7.9026055,11154232.0,1.224064,5.1394444,-1.221943e-05,3.0315676,2.1442456e-05,-6.7466965,4.4347076,-0.29124498,2.1459143,4.4803967,3.4570312,-2.9528806,-8.089374,0.67032367,-10.467233,-14.638783,-7.4098935,5.1775684,-1.027248,103_203_47_1_20250113_153811_soda_board.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.10080114,0.98834115,0.00030557762,0.18117915,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.3608093e-06,1.1633875e-05,1148.449,2210.7644,3883.193,6962.472,0.0036415132,3020.95,7.29174,8816137.0,1.9986612,9.438252,-8.699721e-06,2.1210277,1.3558017e-05,0.06117503,6.2989306,-9.4254814e-05,0.7970023,5.17309,2.9644985,-2.9559326,-6.900625,-2.083882,-10.832512,-10.636535,-4.4046874,6.079866,-0.5001393,103_203_47_1_20250113_153811_soda_board.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.076235056,0.98834115,0.00022222455,0.09297052,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,9.034548e-06,3.53899e-06,222.51201,409.13492,1737.0292,3969.327,0.0048228954,1411.7687,6.273781,5376274.5,3.9392376,29.566376,-6.055834e-06,1.0525395,6.2390004e-06,9.178989,8.941418,0.6618895,-2.4870632,1.3099909,-0.32179132,-1.8738369,-8.541415,-5.9206696,-6.0316277,-4.399423,-4.668553,7.0166793,1.6216391,103_203_47_1_20250113_153811_soda_board.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.06759736,0.98834115,0.00020748928,0.07823129,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,8.861412e-06,2.3356963e-06,200.97858,344.5347,789.55865,2461.9873,0.0032810469,946.31354,5.7878833,3532960.0,5.2501926,42.76945,-5.461732e-06,0.7485555,5.499977e-06,13.429542,8.185082,0.66572565,-2.6575477,-1.1174678,-3.8780453,2.573826,-3.3215866,-1.8637382,-0.50407976,0.39284277,-7.6155934,6.3685365,1.8129401,103_203_47_1_20250113_153811_soda_board.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.062884636,0.99530154,0.00018215121,0.08526077,0.1263117,0.2681572,0.424268,0.5555007,0.66292554,0.76302534,0.8567188,0.94091105,0.99128836,1.0514735,1.1358191,1.1818434,1.2306561,1.262321,1.3072411,1.3635155,1.421589,1.4552197,1.4601091,1.4460125,1.3545412,1.2619369,1.0869113,0.9099664,0.75651187,0.6030643,7.956179e-06,1.8402061e-06,186.62297,308.64566,703.425,2354.3206,0.0032266413,897.97363,5.654691,3705291.2,5.3984275,43.76018,-4.9680084e-06,0.7149973,4.779482e-06,13.9843645,8.30514,0.95261765,-1.5628988,-0.6437871,-5.1856427,4.0674977,-5.304816,-1.4983882,-0.6438424,-0.13614686,-9.374587,2.4073083,4.0569277,103_203_47_1_20250113_153811_soda_board.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.06258003,1.0002197,0.0001652519,0.10929706,0.12581669,0.25673053,0.4234968,0.5785025,0.67766577,0.79023665,0.89029044,0.96738786,1.0020363,1.0715427,1.1478468,1.1828566,1.209967,1.2376076,1.2988755,1.3845123,1.4400063,1.4404191,1.4521452,1.4446082,1.3432837,1.2758685,1.0672995,0.9169187,0.7738428,0.60594875,3.729787e-06,2.0427058e-06,208.15637,445.02402,969.00385,3976.5046,0.002817981,1243.5577,6.033983,5683428.5,4.091957,26.22493,-3.662719e-06,0.9516032,3.8570784e-06,11.240872,6.7157273,-0.9792158,-0.7690838,1.2195897,0.602303,5.247874,-2.8516896,0.7205477,-3.7770936,-0.24883418,-2.8871107,2.725789,6.1310287,103_203_47_1_20250113_153811_soda_board.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.062396694,0.9899195,0.0001542059,0.11201814,0.12803341,0.25479898,0.4301379,0.58027476,0.6949847,0.81965965,0.9016703,0.96596783,0.9943463,1.0627041,1.1449078,1.1644377,1.2111368,1.2186605,1.3093058,1.383272,1.4240156,1.3914176,1.3924379,1.4309844,1.3242998,1.2440566,1.0348636,0.8920619,0.75266606,0.5868037,3.5831745e-06,2.0924251e-06,244.04541,509.62424,1047.9596,4026.7493,0.0023389477,1307.9578,6.195232,5795790.5,3.9912784,24.930298,-3.3384858e-06,1.0077078,3.4375219e-06,10.870499,5.8948083,-5.185427,-2.21023,-0.68681145,1.5930601,5.821981,-6.529058,-1.3375616,-1.0856785,-4.298246,-1.3202618,5.380158,7.7547183,103_203_47_1_20250113_153811_soda_board.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.059338007,0.97454095,0.00015445701,0.09614512,0.12930523,0.25878122,0.44136357,0.57893896,0.6919308,0.8208835,0.892309,0.9475606,0.9780523,1.0308466,1.1235911,1.141149,1.1850866,1.2078774,1.319439,1.3715895,1.4012442,1.367363,1.3777065,1.4198362,1.3012476,1.1947894,1.0141397,0.86199665,0.71904725,0.56198794,3.5393289e-06,1.7828255e-06,272.75662,624.4692,990.5373,2993.1453,0.0020853328,1165.0333,5.9666457,4789034.0,5.1981626,41.0796,-3.20589e-06,0.9257204,3.3684285e-06,12.874042,3.9065106,-5.9052296,-5.951387,-4.4991,5.537371,7.3488126,-5.493206,-3.9704561,-0.6792145,-6.041294,-0.89262027,10.926291,10.744601,103_203_47_1_20250113_153811_soda_board.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.0519256,0.97000295,0.00014785407,0.0782313,0.12887822,0.2682556,0.43665656,0.56434816,0.68245715,0.78629833,0.86270076,0.9189372,0.9641743,1.0249814,1.1084427,1.1384085,1.1894051,1.2501535,1.3158499,1.3345804,1.3735008,1.3885654,1.3950891,1.415613,1.3118885,1.1875266,1.0350946,0.8655005,0.7101105,0.56265885,3.841152e-06,1.1071483e-06,251.22322,509.62424,803.9143,1320.7163,0.0018435471,828.6768,5.540148,3112859.8,6.9310913,62.704025,-2.853074e-06,0.69947916,2.7662825e-06,16.891745,3.5143414,-5.0245843,-6.5790024,-5.0642986,1.5100254,7.096258,-8.020551,-11.611129,-3.121505,-7.7152963,-2.3218691,10.892796,10.591437,103_203_47_1_20250113_153811_soda_board.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.046923757,0.98504287,0.00013939162,0.077324264,0.12705864,0.2712245,0.42318654,0.5611257,0.6617966,0.7904997,0.8581988,0.9087901,0.9662891,1.0519043,1.1337192,1.1610309,1.1996591,1.2704972,1.3078159,1.3501569,1.391509,1.420475,1.4534378,1.425718,1.3494625,1.2307602,1.0690199,0.90169126,0.73831725,0.5877688,3.0388383e-06,8.767279e-07,186.62297,466.55737,789.55865,1091.0265,0.0017871471,772.20074,5.312235,3282792.8,7.2776623,65.92843,-2.411642e-06,0.6540358,2.3515381e-06,18.12897,2.4269307,-4.4537807,-8.276393,-2.947999,2.73576,3.9995468,-7.1784377,-13.707325,-6.3533206,-5.4411225,-6.1218085,6.0606637,8.877465,103_203_47_1_20250113_153811_soda_board.wav
