end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.060240243,0.98834115,0.00016142533,0.138322,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.6485052e-06,2.8900631e-06,143.55614,265.57883,933.1148,2354.3206,0.0007193464,977.11176,5.696467,3616020.2,4.8106995,35.734264,-3.3840377e-06,0.7474835,3.5920277e-06,11.437844,4.9490886,2.345483,7.2666793,16.171328,-4.3586354,7.0570273,-6.134098,-11.508747,1.1822776,-1.1647961,-4.719084,-4.9268913,-1.808252,103_203_24_1_20250113_152957_pasta_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.08527932,0.98834115,0.00025473282,0.15578231,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.3265604e-06,7.606015e-06,1098.2042,2002.6079,2892.656,4507.662,0.0039348355,2397.181,6.4183006,6203789.5,3.5011384,26.209213,-8.1505195e-06,1.7045612,1.3800141e-05,4.8901353,8.334797,3.263687,6.5504208,10.0642805,-3.5371454,9.796868,-5.6304984,-12.84826,-4.8124557,-2.7984822,-3.3030121,-0.81226224,1.3191743,103_203_24_1_20250113_152957_pasta_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.09059507,0.98834115,0.00026185333,0.15238096,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.8778606e-06,7.632459e-06,1134.0934,2138.986,3847.304,6065.246,0.0067491606,2855.6914,6.8802676,8333268.0,2.569937,17.356222,-8.42981e-06,2.014763,1.4087612e-05,2.4822733,9.749831,3.2467978,3.3764505,2.9517567,-3.233138,8.8635025,-3.7754211,-11.359662,-8.178228,-3.0835717,-4.5237613,0.8781851,0.83257776,103_203_24_1_20250113_152957_pasta_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.095682114,0.98834115,0.00026302555,0.17074831,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,5.960796e-06,8.04924e-06,1177.1603,2203.5864,4227.728,7019.8945,0.006901168,3091.5647,7.3547816,9110866.0,1.7175807,8.098094,-8.542631e-06,2.175484,1.4143275e-05,0.3514247,9.349612,3.3949242,-0.38279042,-1.1579542,-2.039893,3.938199,-7.751059,-10.460034,-9.223303,-3.5457146,-1.6430236,4.1836276,4.8495126,103_203_24_1_20250113_152957_pasta_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.068734296,1.0382123,0.00017134457,0.12743764,0.1303102,0.27976775,0.41966215,0.5496442,0.67411155,0.77734774,0.866121,0.9504273,1.0174907,1.0627953,1.1078656,1.1966386,1.2803849,1.3140866,1.3982397,1.467885,1.4907066,1.5401444,1.5576295,1.5247663,1.4512429,1.3104521,1.1731205,0.983109,0.8089989,0.66056806,4.1413e-06,2.8548773e-06,208.15639,416.31274,2167.6975,4794.775,0.0045314766,1635.3682,6.499222,6773709.5,2.9975803,16.228502,-3.7890704e-06,1.1925949,3.724077e-06,7.0718474,7.734566,1.8485116,0.03639253,1.9451451,2.7769768,1.8366297,-6.655731,-3.8896487,-4.299422,-3.064769,1.1606216,4.58571,4.262287,103_203_24_1_20250113_152957_pasta_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.05968101,1.0655975,0.00016665498,0.1,0.12673236,0.2808446,0.42473578,0.5511601,0.6841848,0.80322933,0.89334625,0.95583385,1.0183222,1.0685185,1.1427307,1.1965237,1.3162378,1.3539253,1.4450989,1.5114323,1.5205799,1.5799699,1.6248145,1.5996975,1.5143124,1.324875,1.2087363,1.0238923,0.85225517,0.6835447,4.18211e-06,2.182432e-06,157.91173,265.57883,947.47046,2784.989,0.002342737,1042.0741,5.7686977,4391760.0,4.5822616,32.80399,-3.5543162e-06,0.79164195,3.1817715e-06,11.056759,8.000667,1.8947619,3.2104876,6.9415474,5.182375,-1.8871938,-7.5615,-1.8971926,-0.7854934,0.34318033,2.6957715,6.7281556,7.39352,103_203_24_1_20250113_152957_pasta_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.05182166,1.0873644,0.00015695578,0.08027211,0.1205382,0.2754296,0.43879524,0.55897886,0.69672537,0.81306225,0.90310955,0.9754389,1.0283209,1.0644941,1.141566,1.1939725,1.3201718,1.3843822,1.4838995,1.5476847,1.5611027,1.6335621,1.6615485,1.6459168,1.560843,1.3752362,1.249928,1.0511469,0.8848893,0.70073295,3.7806622e-06,1.6680674e-06,150.73393,251.22322,602.9357,1586.2953,0.0022113298,785.68726,5.378633,3594754.2,5.985286,48.46063,-3.1100662e-06,0.6312311,2.5258503e-06,14.991511,7.3878818,-1.031956,3.2940865,6.886623,3.9864323,-3.9934063,-7.6865373,-3.339957,-1.0733533,-0.18559456,-1.5491463,2.3283563,2.7785606,103_203_24_1_20250113_152957_pasta_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.046581715,1.0535525,0.0001509181,0.07210884,0.121882975,0.27214375,0.43398467,0.5553663,0.6955238,0.8021465,0.88070995,0.95252323,1.0142163,1.0473361,1.1182908,1.1799281,1.2809048,1.3582498,1.4359499,1.490651,1.5263962,1.5837711,1.6085491,1.5668983,1.4930464,1.3285565,1.1724161,0.9867046,0.8311434,0.6550767,4.672096e-06,1.2127936e-06,150.73393,279.93445,401.95712,1091.0265,0.0018340303,631.3331,5.1490736,2986545.0,7.4121566,68.89401,-2.9522705e-06,0.5277519,2.096292e-06,18.166212,6.9119887,0.5929329,4.4344935,6.9220557,-0.64479095,-9.158523,-10.35415,-8.998393,-2.6453698,2.4351525,-2.3030999,0.08990627,0.6627118,103_203_24_1_20250113_152957_pasta_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.043179926,1.043582,0.00013922917,0.07120181,0.12902993,0.27559265,0.42295325,0.54016644,0.6846917,0.77852505,0.8784768,0.95813465,1.0234331,1.0537819,1.0970637,1.1942695,1.256212,1.3275867,1.4130517,1.4814001,1.5129102,1.57736,1.5766398,1.5393091,1.4684271,1.333054,1.1672353,0.97645754,0.8151431,0.6522251,3.6338126e-06,9.540873e-07,143.55612,244.04541,337.3569,1004.8929,0.001896283,565.366,4.9840045,2813693.0,8.125991,80.09208,-2.826837e-06,0.47837412,1.7980256e-06,19.510365,6.9700103,-0.39119947,4.2654223,7.2243524,1.7780341,-1.3639078,-8.286715,-12.21788,-4.218773,-0.9009568,-3.0314255,-4.7025814,-4.186407,103_203_24_1_20250113_152957_pasta_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.041179802,1.0318369,0.00013801825,0.077551015,0.13013767,0.27122438,0.40660575,0.54369575,0.6847097,0.77410537,0.88746125,0.9527345,1.0068259,1.0545497,1.1168276,1.2031326,1.2583658,1.2932836,1.3655201,1.4671139,1.4836997,1.545432,1.5668908,1.517825,1.4399015,1.2981356,1.1474439,0.9645915,0.7982218,0.64932466,2.4567796e-06,8.417175e-07,86.133675,251.22322,423.49057,1083.8488,0.0018863973,627.76495,5.080133,3489557.2,7.6098933,72.14544,-2.4534736e-06,0.5175416,1.664764e-06,19.27272,6.6419487,-0.86086655,3.8707478,8.172318,4.1670756,-1.2193533,-4.516562,-9.2943735,-0.63721687,0.17104895,-0.7063493,-1.9115444,0.6843751,103_203_24_1_20250113_152957_pasta_ground.wav
