time,envelope_change,sway_speed,sway_lean
0.0,-4.592717705427664e-05,0.0,0.0
0.002,1.4131246094403872e-05,0.0,0.0
0.004,7.245240687229798e-05,0.0,0.0
0.006,0.0001278383362001,0.0,0.0
0.008,0.0001794278907553,0.0,0.0
0.01,0.0002266859133289,0.0,0.0
0.012,0.0002693616305683,0.0,0.0
0.014,0.0003074432720066,0.0,0.0
0.016,0.0003411104947628,0.0,0.0
0.018,0.0003706861420196,0.0,0.0
0.02,0.0003965886433828,0.0,0.0
0.022,0.0004192860258052,0.0,0.0
0.024,0.0004392522543145,0.0,0.0
0.026,0.0004569263982437,0.0,0.0
0.028,0.0004726775865804,0.0,0.0
0.03,0.0004867843625454,0.0,0.0
0.032,0.0004994346250537,0.0,0.0
0.034,0.0005107399876022,0.0,0.0
0.036,0.0005207535142963,0.0,0.0
0.038,0.0005294856459262,0.0,0.0
0.04,0.0005369177451267,0.0,0.0
0.042,0.0005430134833625,0.0,0.0
0.044,0.0005477282475341,0.0,0.0
0.046,0.0005510166420529,0.0,0.0
0.048,0.0005528381447738,0.0,0.0
0.05,0.0005531610847132,0.0,0.0
0.052,0.0005519652340387,0.0,0.0
0.054,0.0005492433402148,0.0,0.0
0.056,0.0005450019113234,0.0,0.0
0.058,0.0005392615390717,0.0,0.0
0.06,0.000532056938099,0.0,0.0
0.062,0.0005234367321539,0.0,0.0
0.064,0.0005134629466326,0.0,0.0
0.066,0.0005022101949845,0.0,0.0
0.068,0.0004897646070575,0.0,0.0
0.07,0.0004762225735212,0.0,0.0
0.072,0.0004616893794549,0.0,0.0
0.074,0.0004462778190323,0.0,0.0
0.076,0.0004301068771816,0.0,0.0
0.078,0.0004133004958629,0.0,0.0
0.08,0.0003959863724901,0.0,0.0
0.082,0.000378294693009,0.0,0.0
0.084,0.0003603566852516,0.0,0.0
0.086,0.0003423029202425,0.0,0.0
0.088,0.0003242613868971,0.0,0.0
0.09,0.0003063554780957,0.0,0.0
0.092,0.0002887020937278,0.0,0.0
0.094,0.0002714100287653,0.0,0.0
0.096,0.0002545786733675,0.0,0.0
0.098,0.0002382969186402,0.0,0.0
0.1,0.0002226421631333,0.0,0.0
0.102,0.0002076794159282,0.0,0.0
0.104,0.0001934605593459,0.0,0.0
0.106,0.0001800238549737,0.0,0.0
0.108,0.0001673938003973,0.0,0.0
0.11,0.0001555814315339,0.0,0.0
0.112,0.0001445850752956,0.0,0.0
0.114,0.0001343914420251,0.0,0.0
0.116,0.0001249769046348,0.0,0.0
0.118,0.0001163088830978,0.0,0.0
0.12,0.0001083473556087,0.0,0.0
0.122,0.0001010465342903,0.0,0.0
0.124,9.435665409658484e-05,0.0,0.0
0.126,8.82257138528562e-05,0.0,0.0
0.128,8.260099292174657e-05,0.0,0.0
0.13,7.743026814177664e-05,0.0,0.0
0.132,7.266278224716905e-05,0.0,0.0
0.134,6.825008055231961e-05,0.0,0.0
0.136,6.414680625212373e-05,0.0,0.0
0.138,6.031143862870436e-05,0.0,0.0
0.14,5.6706857210076246e-05,0.0,0.0
0.142,5.330062401999037e-05,0.0,0.0
0.144,5.006498681580469e-05,0.0,0.0
0.146,4.697670747344867e-05,0.0,0.0
0.148,4.401683407187719e-05,0.0,0.0
0.15,4.117047824132618e-05,0.0,0.0
0.152,3.842660596809809e-05,0.0,0.0
0.154,3.577784780982506e-05,0.0,0.0
0.156,3.322034555993169e-05,0.0,0.0
0.158,3.075362378716154e-05,0.0,0.0
0.16,2.8380436498263745e-05,0.0,0.0
0.162,2.6106542083961287e-05,0.0,0.0
0.164,2.3940370187693245e-05,0.0,0.0
0.166,2.1892526489957188e-05,0.0,0.0
0.168,1.9975074613912343e-05,0.0,0.0
0.17,1.820057368292449e-05,0.0,0.0
0.172,1.65809120103809e-05,0.0,0.0
0.174,1.5126125553923336e-05,0.0,0.0
0.176,1.3843694283907397e-05,0.0,0.0
0.178,1.273882135441961e-05,0.0,0.0
0.18,1.181555924698048e-05,0.0,0.0
0.182,1.107808369476359e-05,0.0,0.0
0.184,1.0531550898603116e-05,0.0,0.0
0.186,1.018236275164137e-05,0.0,0.0
0.188,1.0037894731424937e-05,0.0,0.0
0.19,1.0105858370995707e-05,0.0,0.0
0.192,1.0393499291240478e-05,0.0,0.0
0.194,1.0906796434601209e-05,0.0,0.0
0.196,1.1649849727518342e-05,0.0,0.0
0.198,1.2624618011993418e-05,0.0,0.0
0.2,1.3830888828133932e-05,0.0,0.0
0.202,1.5266118076064963e-05,0.0,0.0
0.204,1.6924959686780452e-05,0.0,0.0
0.206,1.879868124299149e-05,0.0,0.0
0.208,2.087475277541877e-05,0.0,0.0
0.21,2.313665275947104e-05,0.0,0.0
0.212,2.5563743185092825e-05,0.0,0.0
0.214,2.813113994777571e-05,0.0,0.0
0.216,3.0809651589630114e-05,0.0,0.0
0.218,3.35658947586711e-05,0.0,0.0
0.22,3.636264424622696e-05,0.0,0.0
0.222,3.9159425488569375e-05,0.0,0.0
0.224,4.191333549043036e-05,0.0,0.0
0.226,4.4580062396221365e-05,0.0,0.0
0.228,4.71150699315788e-05,0.0,0.0
0.23,4.947493579090269e-05,0.0,0.0
0.232,5.16188508829223e-05,0.0,0.0
0.234,5.351026122577058e-05,0.0,0.0
0.236,5.511857621245766e-05,0.0,0.0
0.238,5.642081837700857e-05,0.0,0.0
0.24,5.740307753444931e-05,0.0,0.0
0.242,5.80616398311847e-05,0.0,0.0
0.244,5.840366700689198e-05,0.0,0.0
0.246,5.844731302819669e-05,0.0,0.0
0.248,5.822120351546275e-05,0.0,0.0
0.25,5.7763263292071165e-05,0.0,0.0
0.252,5.711890717374135e-05,0.0,0.0
0.254,5.633857260740416e-05,0.0,0.0
0.256,5.547457268874392e-05,0.0,0.0
0.258,5.457740246348899e-05,0.0,0.0
0.26,5.3691825026598185e-05,0.0,0.0
0.262,5.285345093611029e-05,0.0,0.0
0.264,5.208708281433683e-05,0.0,0.0
0.266,5.140746791880156e-05,0.0,0.0
0.268,5.082143360043184e-05,0.0,0.0
0.27,5.033004437021146e-05,0.0,0.0
0.272,4.993036261023805e-05,0.0,0.0
0.274,4.9616903436731005e-05,0.0,0.0
0.276,4.938288183219903e-05,0.0,0.0
0.278,4.922133397204226e-05,0.0,0.0
0.28,4.912617432291705e-05,0.0,0.0
0.282,4.9093171082002215e-05,0.0,0.0
0.284,4.912072631541823e-05,0.0,0.0
0.286,4.9210340964000304e-05,0.0,0.0
0.288,4.936673444712024e-05,0.0,0.0
0.29,4.9597673350095584e-05,0.0,0.0
0.292,4.99135985856479e-05,0.0,0.0
0.294,5.0327163347345024e-05,0.0,0.0
0.296,5.085278134648209e-05,0.0,0.0
0.298,5.150617666442941e-05,0.0,0.0
0.3,5.230379553812796e-05,0.0,0.0
0.302,5.326190850384274e-05,0.0,0.0
0.304,5.439528882157744e-05,0.0,0.0
0.306,5.571542008832162e-05,0.0,0.0
0.308,5.722822296143491e-05,0.0,0.0
0.31,5.893132595414568e-05,0.0,0.0
0.312,6.081138155063356e-05,0.0,0.0
0.314,6.284278815650311e-05,0.0,0.0
0.316,6.498874947445453e-05,0.0,0.0
0.318,6.720391361684975e-05,0.0,0.0
0.32,6.943735180188083e-05,0.0,0.0
0.322,7.163542362292164e-05,0.0,0.0
0.324,7.374449112168141e-05,0.0,0.0
0.326,7.571339826370242e-05,0.0,0.0
0.328,7.749558322881227e-05,0.0,0.0
0.33,7.905072405611239e-05,0.0,0.0
0.332,8.034589141815864e-05,0.0,0.0
0.334,8.135622703369695e-05,0.0,0.0
0.336,8.206518666183911e-05,0.0,0.0
0.338,8.246441350529113e-05,0.0,0.0
0.34,8.255334214258577e-05,0.0,0.0
0.342,8.233866150898843e-05,0.0,0.0
0.344,8.18337590053759e-05,0.0,0.0
0.346,8.105818667835086e-05,0.0,0.0
0.348,8.003706567349234e-05,0.0,0.0
0.35,7.880028849350429e-05,0.0,0.0
0.352,7.738144296109716e-05,0.0,0.0
0.354,7.581648993244976e-05,0.0,0.0
0.356,7.414227675558085e-05,0.0,0.0
0.358,7.23949226119286e-05,0.0,0.0
0.36,7.060799331140865e-05,0.0,0.0
0.362,6.881027757905734e-05,0.0,0.0
0.364,6.702298271381482e-05,0.0,0.0
0.366,6.525668600116364e-05,0.0,0.0
0.368,6.350961432596859e-05,0.0,0.0
0.37,6.176906347154281e-05,0.0,0.0
0.372,6.0015739135758845e-05,0.0,0.0
0.374,5.822897868593809e-05,0.0,0.0
0.376,5.639120532576865e-05,0.0,0.0
0.378,5.4491065550575016e-05,0.0,0.0
0.38,5.252518476302248e-05,0.0,0.0
0.382,5.04986408450139e-05,0.0,0.0
0.384,4.84243804934938e-05,0.0,0.0
0.386,4.63218546531288e-05,0.0,0.0
0.388,4.421514548058112e-05,0.0,0.0
0.39,4.213083720968841e-05,0.0,0.0
0.392,4.009580438766066e-05,0.0,0.0
0.394,3.813496335740344e-05,0.0,0.0
0.396,3.626898757573328e-05,0.0,0.0
0.398,3.451229787577913e-05,0.0,0.0
0.4,3.287218436535127e-05,0.0,0.0
0.402,3.134962728267376e-05,0.0,0.0
0.404,2.9941228207303488e-05,0.0,0.0
0.406,2.8641243400280365e-05,0.0,0.0
0.408,2.7443255985938065e-05,0.0,0.0
0.41,2.6341471658927583e-05,0.0,0.0
0.412,2.533171920126653e-05,0.0,0.0
0.414,2.4412191805228868e-05,0.0,0.0
0.416,2.358388438972085e-05,0.0,0.0
0.418,2.2850633793757995e-05,0.0,0.0
0.42,2.2218664980332023e-05,0.0,0.0
0.422,2.1695596694243828e-05,0.0,0.0
0.424,2.1288974663616238e-05,0.0,0.0
0.426,2.100454062438403e-05,0.0,0.0
0.428,2.0844685914620423e-05,0.0,0.0
0.43,2.080776849351773e-05,0.0,0.0
0.432,2.0888564476340728e-05,0.0,0.0
0.434,2.1079342279209346e-05,0.0,0.0
0.436,2.1370991273723337e-05,0.0,0.0
0.438,2.1754084404828757e-05,0.0,0.0
0.44,2.22198956255674e-05,0.0,0.0
0.442,2.2761316546115665e-05,0.0,0.0
0.444,2.3373587573256788e-05,0.0,0.0
0.446,2.405479116600169e-05,0.0,0.0
0.448,2.4806130149925447e-05,0.0,0.0
0.45,2.563209004606404e-05,0.0,0.0
0.452,2.6540579996705265e-05,0.0,0.0
0.454,2.754304153644964e-05,0.0,0.0
0.456,2.8654411973747417e-05,0.0,0.0
0.458,2.989282590558802e-05,0.0,0.0
0.46,3.127900966044872e-05,0.0,0.0
0.462,3.283537934555459e-05,0.0,0.0
0.464,3.458485274251193e-05,0.0,0.0
0.466,3.6549352332785714e-05,0.0,0.0
0.468,3.874794021779271e-05,0.0,0.0
0.47,4.119458794389114e-05,0.0,0.0
0.472,4.389604987157365e-05,0.0,0.0
0.474,4.6850885499979366e-05,0.0,0.0
0.476,5.005019484533782e-05,0.0,0.0
0.478,5.347942238646886e-05,0.0,0.0
0.48,5.712032169270053e-05,0.0,0.0
0.482,6.09527155550339e-05,0.0,0.0
0.484,6.49559867122567e-05,0.0,0.0
0.486,6.911027306059725e-05,0.0,0.0
0.488,7.339734598288575e-05,0.0,0.0
0.49,7.780115868329214e-05,0.0,0.0
0.492,8.230808257972084e-05,0.0,0.0
0.494,8.69068878812222e-05,0.0,0.0
0.496,9.158852853945114e-05,0.0,0.0
0.498,9.63457621341982e-05,0.0,0.0
0.5,0.0001011726510492,0.0,0.0
0.502,0.0001060640430822,0.0,0.0
0.504,0.0001110151094845,0.0,0.0
0.506,0.0001160209336038,0.0,0.0
0.508,0.0001210761066553,0.0,0.0
0.51,0.0001261743443485,0.0,0.0
0.512,0.0001313082240251,0.0,0.0
0.514,0.0001364691599912,0.0,0.0
0.516,0.0001416476540828,0.0,0.0
0.518,0.0001468337246509,0.0,0.0
0.52,0.0001520173126601,0.0,0.0
0.522,0.0001571884885713,0.0,0.0
0.524,0.0001623374367706,0.0,0.0
0.526,0.0001674543088455,0.0,0.0
0.528,0.000172529009209,0.0,0.0
0.53,0.0001775509011029,0.0,0.0
0.532,0.0001825084108692,0.0,0.0
0.534,0.0001873885724183,0.0,0.0
0.536,0.000192176621039,0.0,0.0
0.538,0.0001968557339695,0.0,0.0
0.54,0.0002014069369228,0.0,0.0
0.542,0.000205809127408,0.0,0.0
0.544,0.0002100391388238,0.0,0.0
0.546,0.0002140718033051,0.0,0.0
0.548,0.0002178800660584,0.0,0.0
0.55,0.0002214352609561,0.0,0.0
0.552,0.0002247076173021,0.0,0.0
0.554,0.0002276670136891,0.0,0.0
0.556,0.0002302839748148,0.0,0.0
0.558,0.0002325308731886,0.0,0.0
0.56,0.0002343832274989,0.0,0.0
0.562,0.0002358209455143,0.0,0.0
0.564,0.000236829411965,0.0,0.0
0.566,0.0002374003905067,0.0,0.0
0.568,0.000237532678397,0.0,0.0
0.57,0.0002372324274335,0.0,0.0
0.572,0.0002365131571601,0.0,0.0
0.574,0.0002353956064726,0.0,0.0
0.576,0.0002339075250003,0.0,0.0
0.578,0.0002320834060248,0.0,0.0
0.58,0.0002299641983699,0.0,0.0
0.582,0.000227597117576,0.0,0.0
0.584,0.0002250356386689,0.0,0.0
0.586,0.0002223396453332,0.0,0.0
0.588,0.0002195756501526,0.0,0.0
0.59,0.0002168169944503,0.0,0.0
0.592,0.000214143936269,0.0,0.0
0.594,0.0002116435247627,0.0,0.0
0.596,0.0002094091226955,0.0,0.0
0.598,0.0002075393947488,0.0,0.0
0.6,0.0002061366558412,0.0,0.0
0.602,0.0002053046813168,0.0,0.0
0.604,0.0002051462545271,0.0,0.0
0.606,0.0002057608031986,0.0,0.0
0.608,0.0002072424537018,0.0,0.0
0.61,0.0002096786616016,0.0,0.0
0.612,0.0002131493255363,0.0,0.0
0.614,0.0002177261501579,0.0,0.0
0.616,0.000223472065078,0.0,0.0
0.618,0.0002304406233157,0.0,0.0
0.62,0.0002386753862121,0.0,0.0
0.622,0.0002482093365039,0.0,0.0
0.624,0.000259064368858,0.0,0.0
0.626,0.0002712508905815,0.0,0.0
0.628,0.0002847675275196,0.0,0.0
0.63,0.0002996009193433,0.0,0.0
0.632,0.0003157256086019,0.0,0.0
0.634,0.0003331040108125,0.0,0.0
0.636,0.000351686428527,0.0,0.0
0.638,0.0003714111341867,0.0,0.0
0.64,0.000392204599741,0.0,0.0
0.642,0.0004139818261038,0.0,0.0
0.644,0.0004366465779854,0.0,0.0
0.646,0.0004600914470338,0.0,0.0
0.648,0.0004841979303355,0.0,0.0
0.65,0.0005088368247078,0.0,0.0
0.652,0.0005338691855412,0.0,0.0
0.654,0.0005591479777036,0.0,0.0
0.656,0.0005845203875271,0.0,0.0
0.658,0.0006098306447439,0.0,0.0
0.66,0.0006349232045312,0.0,0.0
0.662,0.0006596462257291,0.0,0.0
0.664,0.0006838553012005,0.0,0.0
0.666,0.0007074172971067,0.0,0.0
0.668,0.0007302140901826,0.0,0.0
0.67,0.0007521460224631,0.0,0.0
0.672,0.0007731348609705,0.0,0.0
0.674,0.000793125945731,0.0,0.0
0.676,0.0008120892628989,0.0,0.0
0.678,0.0008300193813961,0.0,0.0
0.68,0.0008469342836216,0.0,0.0
0.682,0.0008628730977428,0.0,0.0
0.684,0.000877892820352,0.0,0.0
0.686,0.0008920643020067,0.0,0.0
0.688,0.0009054678418522,0.0,0.0
0.69,0.0009181886574895,0.0,0.0
0.692,0.0009303123987004,0.0,0.0
0.694,0.0009419208014498,0.0,0.0
