time,envelope_change,sway_speed,sway_lean
0.0,-6.052048476273371e-05,0.0,0.0
0.002,6.274400389119844e-07,0.0,0.0
0.004,5.947128734105837e-05,0.0,0.0
0.006,0.0001148571309265,0.0,0.0
0.008,0.0001659251814914,0.0,0.0
0.01,0.0002121059162581,0.0,0.0
0.012,0.00025309092748,0.0,0.0
0.014,0.0002888006800798,0.0,0.0
0.016,0.0003193502312604,0.0,0.0
0.018,0.0003450137180559,0.0,0.0
0.02,0.0003661883724199,0.0,0.0
0.022,0.0003833589596607,0.0,0.0
0.024,0.0003970635068138,0.0,0.0
0.026,0.0004078609378789,0.0,0.0
0.028,0.0004163009447671,0.0,0.0
0.03,0.0004228961551971,0.0,0.0
0.032,0.0004280966921763,0.0,0.0
0.034,0.0004322697715977,0.0,0.0
0.036,0.0004356908457837,0.0,0.0
0.038,0.0004385491398739,0.0,0.0
0.04,0.0004409613152588,0.0,0.0
0.042,0.0004429858443377,0.0,0.0
0.044,0.0004446358359411,0.0,0.0
0.046,0.0004458903560791,0.0,0.0
0.048,0.0004467042642889,0.0,0.0
0.05,0.000447016624016,0.0,0.0
0.052,0.0004467578315087,0.0,0.0
0.054,0.0004458556100351,0.0,0.0
0.056,0.0004442398799983,0.0,0.0
0.058,0.0004418464305515,0.0,0.0
0.06,0.0004386194230881,0.0,0.0
0.062,0.0004345129228864,0.0,0.0
0.064,0.0004294917215593,0.0,0.0
0.066,0.0004235316914186,0.0,0.0
0.068,0.0004166198766811,0.0,0.0
0.07,0.0004087544830598,0.0,0.0
0.072,0.0003999448505274,0.0,0.0
0.074,0.0003902114021301,0.0,0.0
0.076,0.0003795855195006,0.0,0.0
0.078,0.0003681093048292,0.0,0.0
0.08,0.0003558351970657,0.0,0.0
0.082,0.0003428254223515,0.0,0.0
0.084,0.0003291512940917,0.0,0.0
0.086,0.0003148924131799,0.0,0.0
0.088,0.0003001358282823,0.0,0.0
0.09,0.0002849751776694,0.0,0.0
0.092,0.0002695097462047,0.0,0.0
0.094,0.0002538433049873,0.0,0.0
