time,envelope_change,sway_speed,sway_lean
0.0,-2.029456277140702e-05,0.0,0.0
0.002,3.5524256472981816e-05,0.0,0.0
0.004,8.927324664003478e-05,0.0,0.0
0.006,0.0001400588166385,0.0,0.0
0.008,0.0001871582866933,0.0,0.0
0.01,0.0002300204558688,0.0,0.0
0.012,0.0002682524326731,0.0,0.0
0.014,0.0003016055649406,0.0,0.0
0.016,0.0003299609196021,0.0,0.0
0.018,0.0003533145888641,0.0,0.0
0.02,0.0003717630216657,0.0,0.0
0.022,0.0003854886084554,0.0,0.0
0.024,0.0003947457606975,0.0,0.0
0.026,0.0003998476716148,0.0,0.0
0.028,0.0004011538696415,0.0,0.0
0.03,0.0003990586328701,0.0,0.0
0.032,0.0003939803265168,0.0,0.0
0.034,0.0003863517173721,0.0,0.0
0.036,0.0003766112681881,0.0,0.0
0.038,0.0003651953450981,0.0,0.0
0.04,0.000352531234268,0.0,0.0
0.042,0.0003390308467672,0.0,0.0
0.044,0.0003250849622979,0.0,0.0
0.046,0.0003110578486646,0.0,0.0
0.048,0.0002972821179379,0.0,0.0
0.05,0.0002840537192022,0.0,0.0
0.052,0.0002716269862154,0.0,0.0
0.054,0.0002602096485184,0.0,0.0
0.056,0.0002499577062237,0.0,0.0
0.058,0.0002409710790766,0.0,0.0
0.06,0.0002332929583751,0.0,0.0
0.062,0.000226914806549,0.0,0.0
0.064,0.0002217849302614,0.0,0.0
0.066,0.0002178174645233,0.0,0.0
0.068,0.0002149005069111,0.0,0.0
0.07,0.0002129031611519,0.0,0.0
0.072,0.0002116814223328,0.0,0.0
0.074,0.0002110830386618,0.0,0.0
0.076,0.0002109515956717,0.0,0.0
0.078,0.000211130082807,0.0,0.0
0.08,0.0002114641491877,0.0,0.0
0.082,0.0002118051459052,0.0,0.0
0.084,0.000212012939869,0.0,0.0
0.086,0.000211958449033,0.0,0.0
0.088,0.0002115258821263,0.0,0.0
0.09,0.0002106146867208,0.0,0.0
0.092,0.0002091411929372,0.0,0.0
0.094,0.0002070399150988,0.0,0.0
0.096,0.0002042644555646,0.0,0.0
0.098,0.0002007879597022,0.0,0.0
0.1,0.0001966030975029,0.0,0.0
0.102,0.0001917215609137,0.0,0.0
0.104,0.0001861730598617,0.0,0.0
0.106,0.0001800038214661,0.0,0.0
0.108,0.000173274671545,0.0,0.0
0.11,0.0001660588478288,0.0,0.0
0.112,0.0001584396884883,0.0,0.0
0.114,0.0001505082659271,0.0,0.0
0.116,0.0001423609771372,0.0,0.0
0.118,0.0001340970937216,0.0,0.0
0.12,0.0001258162501462,0.0,0.0
0.122,0.0001176157885595,0.0,0.0
0.124,0.0001095878647374,0.0,0.0
0.126,0.0001018162966332,0.0,0.0
0.128,9.43732552583672e-05,0.0,0.0
0.13,8.731597860976168e-05,0.0,0.0
0.132,8.068407010882333e-05,0.0,0.0
0.134,7.449869341950964e-05,0.0,0.0
0.136,6.876456805472044e-05,0.0,0.0
0.138,6.347386303613681e-05,0.0,0.0
0.14,5.861034692658552e-05,0.0,0.0
0.142,5.415299648563093e-05,0.0,0.0
0.144,5.007896862209163e-05,0.0,0.0
0.146,4.6365956717420605e-05,0.0,0.0
0.148,4.299392951287191e-05,0.0,0.0
0.15,3.994624411992778e-05,0.0,0.0
0.152,3.721015521139284e-05,0.0,0.0
0.154,3.477679405277798e-05,0.0,0.0
0.156,3.264072253352751e-05,0.0,0.0
0.158,3.079916415467355e-05,0.0,0.0
0.16,2.925096857259127e-05,0.0,0.0
0.162,2.7995281809205707e-05,0.0,0.0
0.164,2.7029883223901447e-05,0.0,0.0
0.166,2.6349344919577185e-05,0.0,0.0
0.168,2.594356425037388e-05,0.0,0.0
0.17,2.579741306229642e-05,0.0,0.0
0.172,2.5891692941961213e-05,0.0,0.0
0.174,2.6204827165754293e-05,0.0,0.0
0.176,2.6714711894632008e-05,0.0,0.0
0.178,2.7400484976434925e-05,0.0,0.0
0.18,2.8243997297576865e-05,0.0,0.0
0.182,2.923075409894555e-05,0.0,0.0
0.184,3.0350279361143955e-05,0.0,0.0
0.186,3.1596082737556695e-05,0.0,0.0
0.188,3.296548099286884e-05,0.0,0.0
0.19,3.445939803493845e-05,0.0,0.0
0.192,3.6082061173660577e-05,0.0,0.0
0.194,3.784040476304385e-05,0.0,0.0
0.196,3.974305143023068e-05,0.0,0.0
