time,envelope_change,sway_speed,sway_lean
0.0,-3.9529274088106846e-05,0.0,0.009999999999990902
0.002,1.5469530592706382e-05,0.0,0.0099999999999909
0.004,6.886729346539873e-05,0.0,0.0099999999999909
0.006,0.0001197046739572,0.0,0.0099999999999909
0.008,0.0001672681905344,0.0,0.0099999999999909
0.01,0.0002110841270495,0.0,0.0099999999999909
0.012,0.0002508902276663,0.0,0.0099999999999909
0.014,0.0002866049745962,0.0,0.0099999999999909
0.016,0.000318296369843,0.0,0.0099999999999909
0.018,0.0003461515712475,0.0,0.0099999999999909
0.02,0.0003704480998434,0.0,0.0099999999999909
0.022,0.0003915270977883,0.0,0.0099999999999909
0.024,0.0004097690322795,0.0,0.009999999999993998
0.026,0.0004255721547177,0.0,0.009999999999993998
0.028,0.0004393339429229,0.0,0.009999999999993998
0.03,0.0004514356309218,0.0,0.009999999999993998
0.032,0.0004622297600196,0.0,0.009999999999993998
0.034,0.000472030550459,0.0,0.009999999999993998
0.036,0.0004811068299855,0.0,0.009999999999993998
0.038,0.0004896772163304,0.0,0.009999999999993998
0.04,0.0004979072553834,0.0,0.009999999999993998
0.042,0.0005059083197951,0.0,0.009999999999993998
0.044,0.0005137382064383,0.0,0.009999999999993998
0.046,0.0005214034339851,0.0,0.009999999999993998
0.048,0.0005288632309346,0.0,0.009999999999993998
0.05,0.0005360351793388,0.0,0.009999999999993998
0.052,0.0005428024581958,0.0,0.009999999999993998
0.054,0.0005490225528909,0.0,0.009999999999993998
0.056,0.0005545371687717,0.0,0.009999999999993998
0.058,0.0005591830409276,0.0,0.009999999999993998
0.06,0.0005628033942184,0.0,0.009999999999993998
0.062,0.0005652597939475,0.0,0.009999999999993998
0.064,0.0005664439408066,0.0,0.009999999999993998
0.066,0.0005662887608201,0.0,0.009999999999993998
0.068,0.0005647780625524,0.0,0.009999999999993998
0.07,0.0005619540156456,0.0,0.009999999999993998
0.072,0.0005579216507064,0.0,0.009999999999993998
0.074,0.0005528495180429,0.0,0.009999999999993998
0.076,0.0005469656961759,0.0,0.009999999999993998
0.078,0.0005405486561283,0.0,0.009999999999993998
0.08,0.0005339130589489,0.0,0.009999999999993998
0.082,0.0005273911321217,0.0,0.009999999999993998
0.084,0.0005213105929641,0.0,0.009999999999993998
0.086,0.0005159701875714,0.0,0.009999999999993998
0.088,0.0005116138656639,0.0,0.009999999999993998
0.09,0.0005084052289572,0.0,0.009999999999993998
0.092,0.000506407726805,0.0,0.009999999999993998
0.094,0.0005055797902028,0.0,0.009999999999993998
0.096,0.0005057876782033,0.0,0.009999999999993998
0.098,0.0005068276401702,0.0,0.009999999999993998
0.1,0.0005084483690333,0.0,0.009999999999993998
0.102,0.0005103709322655,0.0,0.009999999999993998
0.104,0.0005123060496482,0.0,0.009999999999993998
0.106,0.0005139686873494,0.0,0.009999999999993998
0.108,0.0005150900490409,0.0,0.009999999999993998
0.11,0.0005154270465279,0.0,0.009999999999993998
0.112,0.0005147692811667,0.0,0.009999999999993998
0.114,0.000512943650135,0.0,0.009999999999993998
0.116,0.0005098168288055,0.0,0.009999999999993998
0.118,0.0005052958821031,0.0,0.009999999999993998
0.12,0.0004993271944823,0.0,0.009999999999993998
0.122,0.0004918939351872,0.0,0.009999999999993998
0.124,0.0004830123725251,0.0,0.009999999999993998
0.126,0.000472727439395,0.0,0.009999999999993998
0.128,0.0004611079881253,0.0,0.009999999999993998
0.13,0.0004482421420687,0.0,0.009999999999993998
0.132,0.0004342330841089,0.0,0.009999999999993998
0.134,0.0004191955101147,0.0,0.009999999999993998
0.136,0.0004032527876026,0.0,0.009999999999993998
0.138,0.0003865346615318,0.0,0.009999999999993998
0.14,0.00036917525091,0.0,0.009999999999993998
0.142,0.0003513111253359,0.0,0.009999999999993998
0.144,0.0003330793974708,0.0,0.009999999999993998
0.146,0.0003146159136485,0.0,0.009999999999993998
0.148,0.0002960536747485,0.0,0.009999999999993998
0.15,0.0002775215640475,0.0,0.009999999999993998
0.152,0.0002591433937249,0.0,0.009999999999993998
0.154,0.0002410372733863,0.0,0.009999999999993998
0.156,0.0002233152851032,0.0,0.009999999999993998
0.158,0.0002060833982489,0.0,0.009999999999993998
0.16,0.000189441559666,0.0,0.009999999999993998
0.162,0.0001734839283657,0.0,0.009999999999993998
0.164,0.0001582991860204,0.0,0.009999999999993998
0.166,0.0001439707693716,0.0,0.009999999999993998
0.168,0.0001305768588326,0.0,0.009999999999993998
0.17,0.0001181900328762,0.0,0.009999999999993998
0.172,0.0001068765482378,0.0,0.009999999999993998
0.174,9.669519403429768e-05,0.0,0.009999999999993998
0.176,8.7695677653334e-05,0.0,0.009999999999993998
0.178,7.991659482137445e-05,0.0,0.009999999999993998
0.18,7.338316871658203e-05,0.0,0.009999999999993998
0.182,6.81053301184795e-05,0.0,0.009999999999993998
0.184,6.40773270119782e-05,0.0,0.009999999999993998
0.186,6.127958313869438e-05,0.0,0.009999999999993998
0.188,5.968193896906005e-05,0.0,0.009999999999993998
0.19,5.924691865606883e-05,0.0,0.009999999999993998
0.192,5.993250305490834e-05,0.0,0.009999999999993998
0.194,6.169444291151169e-05,0.0,0.009999999999993998
0.196,6.448813423121262e-05,0.0,0.009999999999993998
0.198,6.82699647763375e-05,0.0,0.009999999999993998
0.2,7.299797411847335e-05,0.0,0.009999999999993998
0.202,7.863165742048124e-05,0.0,0.009999999999993998
