time,envelope_change,sway_speed,sway_lean
0.0,-2.8155319114120325e-05,0.0,0.0
0.002,1.0673319665885744e-05,0.0,0.0
0.004,4.87691169342326e-05,0.0,0.0
0.006,8.55887232860672e-05,0.0,0.0
0.008,0.000120717273058,0.0,0.0
0.01,0.0001538671359674,0.0,0.0
0.012,0.0001848659217522,0.0,0.0
0.014,0.000213643265438,0.0,0.0
0.016,0.0002402167488121,0.0,0.0
0.018,0.0002646773259795,0.0,0.0
0.02,0.0002871746429802,0.0,0.0
0.022,0.0003079025962923,0.0,0.0
0.024,0.0003270854140763,0.0,0.0
0.026,0.0003449644996793,0.0,0.0
0.028,0.0003617862244919,0.0,0.0
0.03,0.0003777908348135,0.0,0.0
0.032,0.0003932026354983,0.0,0.0
0.034,0.0004082215666328,0.0,0.0
0.036,0.0004230162229128,0.0,0.0
0.038,0.0004377183677691,0.0,0.0
0.04,0.0004524190507275,0.0,0.0
0.042,0.0004671663992182,0.0,0.0
0.044,0.0004819649915498,0.0,0.0
0.046,0.0004967766135059,0.0,0.0
0.048,0.0005115222656983,0.0,0.0
0.05,0.0005260853883881,0.0,0.0
0.052,0.0005403162840108,0.0,0.0
0.054,0.0005540376898295,0.0,0.0
0.056,0.0005670514261345,0.0,0.0
0.058,0.0005791460082666,0.0,0.0
0.06,0.0005901050898213,0.0,0.0
0.062,0.0005997165920339,0.0,0.0
0.064,0.0006077823047247,0.0,0.0
0.066,0.0006141276295065,0.0,0.0
0.068,0.0006186110635612,0.0,0.0
0.07,0.0006211330225064,0.0,0.0
0.072,0.000621643617978,0.0,0.0
0.074,0.000620148995005,0.0,0.0
0.076,0.0006167158316755,0.0,0.0
0.078,0.0006114736192623,0.0,0.0
0.08,0.0006046143231822,0.0,0.0
0.082,0.0005963890115431,0.0,0.0
0.084,0.0005871010945861,0.0,0.0
0.086,0.00057709595514,0.0,0.0
0.088,0.0005667470251683,0.0,0.0
0.09,0.0005564387423031,0.0,0.0
0.092,0.0005465470577175,0.0,0.0
0.094,0.0005374180968391,0.0,0.0
0.096,0.0005293453506975,0.0,0.0
0.098,0.0005225456845173,0.0,0.0
0.1,0.0005171373152905,0.0,0.0
0.102,0.0005131289670322,0.0,0.0
0.104,0.000510427300057,0.0,0.0
0.106,0.0005088575660393,0.0,0.0
0.108,0.0005081873799292,0.0,0.0
0.11,0.0005081486649485,0.0,0.0
