time,envelope_change,sway_speed,sway_lean
0.0,-0.0001570551680509,6.114432278746749,5.1699139141215795
0.002,2.5974317655704613e-05,7.927355110011238,5.047319654168043
0.004,0.000200204810886,9.228142873843108,4.953979207932201
0.006,0.0003619809268992,10.104844028207907,4.884863134254385
0.008,0.0005085264412515,10.638236974908883,4.835357266933068
0.01,0.0006379276961712,10.901830059586999,4.8012627147248566
0.012,0.0007490441627961,10.961861571720918,4.778795861344499
0.014,0.0008414150994578,10.877299744627017,4.764588365464879
0.016,0.0009151651642589,10.699842755459375,4.755687160717017
0.018,0.0009709106689438,10.473918725209783,4.749554455690071
0.02,0.0010096678526219,10.236685718707735,4.74406773393134
0.022,0.0010327646860398,10.018031744620435,4.737519753946256
0.024,0.0010417577526338,9.840574755455858,4.728618549199859
0.026,0.0010383556376172,10.097301675980777,4.694916201118768
0.028,0.0010243502041093,10.065245810058977,4.6777094972081485
0.03,0.0010015569169644,10.03318994413718,4.660502793297529
0.032,0.0009717645162575,10.001134078215381,4.643296089386909
0.034,0.0009366931593162,9.969078212293585,4.626089385476289
0.036,0.0008979596232122,9.937022346371787,4.608882681565669
0.038,0.0008570485499343,9.904966480449989,4.59167597765505
0.04,0.0008152893697349,9.872910614528193,4.5744692737444295
0.042,0.0007738388744537,9.840854748606395,4.55726256983381
0.044,0.0007336708634751,9.808798882684599,4.540055865923191
0.046,0.0006955767420823,9.7767430167628,4.52284916201257
0.048,0.0006601781689358,9.744687150841003,4.505642458101952
0.05,0.0006279460428792,9.712631284919205,4.488435754191331
0.052,0.0005992196003113,9.680575418997407,4.471229050280711
0.054,0.0005742236701169,9.648519553075609,4.454022346370092
0.056,0.0005530838035971,9.61646368715381,4.436815642459472
0.058,0.0005358390818974,9.584407821232013,4.419608938548852
0.06,0.0005224530489566,9.552351955310217,4.402402234638232
0.062,0.0005128236632034,9.520296089388419,4.3851955307276125
0.064,0.000506792918949,9.488240223466622,4.367988826816993
0.066,0.0005041562886697,9.456184357544824,4.350782122906373
0.068,0.0005046719530838,9.424128491623025,4.333575418995753
0.07,0.0005080698842339,9.392072625701228,4.316368715085133
0.072,0.0005140607822415,9.36001675977943,4.299162011174513
0.074,0.0005223445301723,9.327960893857632,4.281955307263894
0.076,0.0005326175079095,9.295905027935834,4.264748603353275
0.078,0.0005445780887179,9.263849162014038,4.247541899442655
0.08,0.0005579301211732,9.231793296092242,4.230335195532034
0.082,0.00057238489283,9.199737430170442,4.213128491621415
0.084,0.0005876623575395,9.167681564248646,4.195921787710796
0.086,0.0006034921967096,9.135625698326848,4.178715083800175
0.088,0.0006196149533388,9.10356983240505,4.161508379889556
0.09,0.0006357832952651,9.071513966483252,4.1443016759789355
0.092,0.0006517635881658,9.039458100561452,4.127094972068316
0.094,0.0006673381922921,9.007402234639656,4.109888268157696
0.096,0.0006823086235137,8.97534636871786,4.092681564247076
0.098,0.0006964989229626,8.943290502796062,4.075474860336457
0.1,0.0007097581983393,8.911234636874264,4.058268156425837
0.102,0.0007219617162918,8.879178770952468,4.041061452515217
0.104,0.0007330104180022,8.84712290503067,4.023854748604598
0.106,0.0007428289348054,8.815067039108872,4.006648044693978
0.108,0.0007513623778428,8.783011173187072,3.9894413407833578
0.11,0.0007585724066471,8.750955307265276,3.9722346368727384
0.112,0.0007644332581605,8.718899441343478,3.955027932962119
0.114,0.0007689285450994,8.68684357542168,3.937821229051499
0.116,0.0007720495721025,8.654787709499884,3.920614525140879
0.118,0.000773795583913,8.622731843578086,3.9034078212302594
0.12,0.0007741758404183,8.590675977656288,3.886201117319639
0.122,0.0007732128643735,8.55862011173449,3.8689944134090197
0.124,0.0007709459807399,8.526564245812693,3.8517877094983994
0.126,0.0007674345020684,8.494508379890894,3.8345810055877805
0.128,0.000762760227304,8.462452513969097,3.8173743016771606
0.13,0.0007570290555626,8.4303966480473,3.8001675977665403
0.132,0.0007503715373354,8.398340782125501,3.782960893855921
0.134,0.0007429421457651,8.366284916203703,3.7657541899453015
0.136,0.0007349170742326,8.334229050281909,3.7485474860346817
0.138,0.0007264905740098,8.30217318436011,3.731340782124062
0.14,0.0007178701230923,8.270117318438313,3.7141340782134415
0.142,0.0007092708747547,8.238061452516515,3.696927374302822
0.144,0.0007009098520179,8.206005586594717,3.6797206703922027
0.146,0.000693000311522,8.173949720672919,3.662513966481583
0.148,0.0006857465657806,8.14189385475112,3.645307262570963
0.15,0.0006793392801464,8.109837988829323,3.628100558660343
0.152,0.0006739509885024,8.077782122907525,3.6108938547497234
0.154,0.0006697315608524,8.045726256985727,3.5936871508391035
0.156,0.0006668036818479,8.01367039106393,3.576480446928484
0.158,0.0006652587410442,7.977489330515921,3.559183208601045
0.16,0.0006651535831535,7.942433323047788,3.5419106614781937
0.162,0.0006665084031901,7.911036183856815,3.5247184144467814
0.164,0.0006693059319062,7.8837316290578565,3.5076159861450984
0.166,0.000673492052287,7.859410910688133,3.4905790432121027
0.168,0.000678977968616,7.835921753290493,3.473560350299888
0.17,0.000685643775179,7.810508592075094,3.456499431849395
0.172,0.0006933428348498,7.78019411265954,3.4393309456293535
0.174,0.0007019061766099,7.7421020923874515,3.4219917680384713
0.176,0.0007111464402357,7.693721543225482,3.40442679117086
0.178,0.0007208615377917,7.633112156238773,3.3865934316446937
0.18,0.0007308386032991,7.559051047644853,3.3684648511941195
0.182,0.0007408586188539,7.471120806445967,3.35003188902439
0.184,0.0007507015857853,7.369738843639871,3.331303705930252
0.186,0.0007601518091826,7.256128043009033,3.3123071401775595
0.188,0.0007690028300962,7.134881121513695,3.293113325389146
0.19,0.000777061481381,7.0077856831802805,3.2737695830415356
0.192,0.0007841506976148,6.872712972043366,3.2542851636725496
0.194,0.0007901111830779,6.730732246119265,3.234704871395422
0.196,0.000794802314216,6.585033100601973,3.2150938536268323
0.198,0.00079810261932,6.439864576186096,3.1955219150751666
0.2,0.0007999101265851,6.299491052516778,3.1760473559889912
0.202,0.0008001427401157,6.167164926766613,3.156700334665742
0.204,0.0007987385893665,6.044116077339544,3.13746575422063
0.206,0.000795656225336,5.928558112701756,3.118265673615765
0.208,0.0007908746117478,5.827478312028585,3.099221434445021
0.21,0.0007843929501009,5.74291053760036,3.0803549289880654
0.212,0.0007762303919655,5.675909462331523,3.0616775096332205
0.214,0.0007664255942029,5.626475086222071,3.0431891763804857
0.216,0.000755035982939,5.593552736357567,3.0248785768415387
0.218,0.0007421366273774,5.581147612672606,3.009017743203053
0.22,0.0007278186982557,5.584750613650356,2.9949502525244243
0.222,0.0007121875333727,5.589502435286903,2.9783102844900022
0.224,0.0006953604173314,5.587295078356048,2.95740715218518
0.226,0.0006774642639149,5.575430639750975,2.932576548132359
0.228,0.0006586333993113,5.5555274500145515,2.90559788446879
0.23,0.0006390075926554,5.532673557058308,2.879177727266277
0.232,0.0006187303186317,5.5148275560700615,2.8564993249927513
0.234,0.000597947033453,5.5124667656101956,2.840838231115721
0.236,0.0005768032413344,5.538482749896607,2.835244020847581
0.238,0.0005554423121085,5.600115351373665,2.842199742986513
0.24,0.0005340031465795,5.699342905374473,2.86343582494554
0.242,0.0005126178446183,5.8385667148983265,2.899864396374122
0.244,0.0004914095899176,6.017786779945224,2.9514854572722604
0.246,0.0004704909632967,6.23460179751587,3.0173868779904938
0.248,0.000449962791262,6.484381024251785,3.0958096808747895
0.25,0.0004299135359209,6.76060800171552,3.1842786035563333
0.252,0.000410419211843,7.055396144310979,3.279797943886199
0.254,0.0003915437664901,7.357917286359097,3.3682943139551598
0.256,0.0003733397179965,7.662653770339423,3.46034863124099
0.258,0.000355848786205,7.963808267694013,3.559876721164313
0.26,0.000339102376452,8.256844313560059,3.6662026304319353
0.262,0.0003231218950014,8.540166561642454,3.776043284708006
0.264,0.0003079188986395,8.816940759226288,3.8854044906130243
0.266,0.0002934951362585,9.097053442329269,3.9913882820506714
0.268,0.0002798426345533,9.38052128888227,4.086812231980498
0.27,0.0002669439736404,9.659730254161621,4.161839487400431
0.272,0.0002547727947745,9.933305353437465,4.209884951969749
0.274,0.0002432945206572,10.200184098509457,4.22586014215244
0.276,0.0002324672979495,10.459696853957208,4.206558030509843
0.278,0.0002222432264701,10.714742956382265,4.156636825239447
0.28,0.0002125699471882,10.961570004048983,4.069869352626519
0.282,0.0002033925874329,11.198926381336603,3.9459290569013277
0.284,0.0001946559469975,11.427545713654641,3.7892995740236697
0.286,0.0001863067368842,11.649643687604243,3.608112227220824
0.288,0.0001782956665673,11.868427236385475,3.4129114442789
0.29,0.000170579175988,12.087616090450576,3.2153480965876042
0.292,0.0001631206433154,12.310976693403138,3.026800759938409
0.294,0.0001558910001461,12.541868483143258,2.856924897076136
0.296,0.0001488688102445,12.782802538258633,2.712129962003944
0.298,0.0001420399523263,13.035012589661582,2.593984426041729
0.3,0.0001353970768626,13.298038397472045,2.497548725637932
0.302,0.0001289389923963,13.569321493146512,2.409636131934756
0.304,0.0001226700868064,13.850804280641743,2.340482908546428
0.306,0.000116599839975,14.141559515246751,2.2883836581716
0.308,0.0001107424464673,14.440115968686792,2.2506324837587943
0.31,0.000105116499896,14.74456969848865,2.2237276361825744
0.312,9.97446357384902e-05,15.052739825092111,2.2036580209901646
0.314,9.465305333955877e-05,15.362368816707514,2.1862715642185453
0.316,8.987088344512746e-05,15.671367281919448,2.1677254372820083
0.318,8.542936911049907e-05,15.978103270036595,2.145018140930177
0.32,8.136082556829208e-05,16.281736079187667,2.1166034482764955
0.322,7.769737621200983e-05,16.582594572163494,2.0830862068971747
0.324,7.446949179006593e-05,16.882600000005226,2.048000000000612
0.326,7.170435274087459e-05,17.185733333338653,2.01866666666727
0.328,6.942402141446659e-05,17.488866666672077,1.9893333333339274
0.33,6.764338743438095e-05,17.792000000005505,1.9600000000005853
0.332,6.636786542166982e-05,18.095133333338932,1.9306666666672432
0.334,6.559099757225325e-05,18.398266666672363,1.9013333333339006
0.336,6.529263851570084e-05,18.701400000005787,1.8720000000005586
0.338,6.543873711326373e-05,18.99758773946948,1.8421468710094893
0.34,6.598294241925645e-05,19.295669731806736,1.8124355044705278
0.342,6.686917375632053e-05,19.599912163924103,1.7831851740801585
0.344,6.803434010460773e-05,19.911045284030813,1.7544505302909337
0.346,6.94109784037948e-05,20.227202292193496,1.7260918651790362
0.348,7.092975307054951e-05,20.5447594003062,1.6978379810100013
0.35,7.252174093554903e-05,20.859077061475713,1.6693416625025799
0.352,7.412046468602818e-05,21.16514236882214,1.6402277527907603
