speaker,start,end,duration
SPEAKER_00,3.895,6.663,2.768
SPEAKER_00,7.135,7.726,0.591
SPEAKER_00,7.743,10.409,2.666
SPEAKER_00,11.084,11.438,0.354
SPEAKER_00,11.759,14.78,3.021
SPEAKER_00,15.337,15.792,0.456
SPEAKER_00,16.214,27.892,11.678
SPEAKER_01,18.897,19.538,0.641
SPEAKER_01,23.268,23.538,0.27
SPEAKER_00,29.596,32.06,2.464
SPEAKER_00,34.54,37.19,2.649
SPEAKER_00,37.24,38.489,1.249
SPEAKER_00,39.097,39.451,0.354
