end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.0801706,0.98834115,0.0002899366,0.23310657,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.3356413e-06,1.9779742e-05,1177.1603,1909.2964,3201.3015,5139.309,0.0046822676,2696.3008,6.233832,8853147.0,3.7908447,23.82805,-9.536869e-06,1.8941164,2.0115383e-05,5.1540947,6.041576,-1.852925,1.6889669,10.160684,1.2980796,-5.5417285,-5.118875,-7.8363853,-3.690095,7.1599174,-4.3141127,-12.034358,-3.0533917,108_208_19_1_20250114_162700_cologne_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.102790214,0.98834115,0.00033446288,0.22380953,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.8180881e-06,2.37619e-05,1277.6495,2856.7668,4708.6406,7048.6055,0.008450776,3532.493,7.0442634,9906343.0,2.3940518,13.960416,-1.1819383e-05,2.4300768,2.3506449e-05,-2.1564386,5.229178,2.686877,2.7705822,12.575429,2.9153988,-5.604086,-10.366311,-9.31349,-12.560215,-0.88966465,-1.337586,-10.998494,-4.772701,108_208_19_1_20250114_162700_cologne_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.11320979,0.98834115,0.00034359342,0.2015873,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.1367803e-06,2.4570807e-05,1342.2498,3179.7683,6007.8237,8685.1455,0.009838189,4042.043,7.742493,10673088.0,1.2290471,5.172374,-1.2242443e-05,2.7595317,2.4014822e-05,-7.1019535,4.854776,5.2526965,3.3454008,13.863696,1.3032002,-6.7532516,-12.337009,-8.909194,-16.34244,-4.025555,1.9453608,-9.334043,-3.5819948,108_208_19_1_20250114_162700_cologne_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.075564325,0.98834115,0.0001833331,0.1446712,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.312049e-06,5.6274753e-06,215.33418,1500.1615,3567.3694,6230.3354,0.0058113956,2405.7244,6.915787,8112843.5,2.009656,9.551205,-4.2583724e-06,1.6619883,5.3845324e-06,-0.06683779,6.999869,4.757377,4.3708324,8.659207,-0.65759784,-2.6274378,-15.423089,-13.78439,-18.795181,-1.5803579,4.6397715,-5.783669,-4.150905,108_208_19_1_20250114_162700_cologne_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.056157406,0.9933212,0.00013579345,0.11678005,0.12485378,0.27634284,0.4254631,0.54474974,0.6424487,0.7660914,0.8418818,0.9317231,0.9910032,1.0408791,1.1162041,1.1642148,1.2145058,1.2915863,1.3366307,1.3912983,1.4641546,1.4755291,1.4517158,1.4259449,1.3749954,1.254549,1.065321,0.89360094,0.7295131,0.5911472,1.9427578e-06,1.7205001e-06,114.8449,602.9357,2404.5652,5569.977,0.0026308338,1797.3734,6.370941,7792123.5,2.7206733,13.374153,-1.965923e-06,1.2742146,2.0794175e-06,4.0488915,6.852038,1.6092693,1.4864192,3.258971,-4.9478164,0.61409014,-9.064784,-9.786073,-10.709229,3.2856789,0.52130383,-5.4967265,0.5343645,108_208_19_1_20250114_162700_cologne_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.047730256,0.9930616,0.00012279059,0.10997733,0.12441633,0.28480712,0.42856345,0.5410391,0.6406419,0.7664983,0.81850296,0.9322161,0.9929243,1.0529243,1.1228594,1.1782178,1.2089797,1.2987801,1.3192343,1.395027,1.4773537,1.4836344,1.4564348,1.4103447,1.3792366,1.258438,1.0535712,0.88065535,0.7228492,0.59145117,1.8260668e-06,9.114495e-07,57.42245,272.75662,1112.5599,4572.262,0.001676695,1361.3774,5.866049,7315548.0,3.5191014,18.701147,-1.6056557e-06,0.9882553,1.521049e-06,7.2824097,7.709932,2.3492644,0.21197526,-0.85108805,-2.7582548,2.3727992,-6.120569,-6.3602467,-4.719423,5.214824,-1.0086957,-3.7798536,2.8703697,108_208_19_1_20250114_162700_cologne_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.04504018,0.99019855,0.00011652866,0.10634921,0.12175498,0.29087317,0.43771544,0.55290735,0.6520002,0.744787,0.7852183,0.93877643,0.9992551,1.0603322,1.1110253,1.1552647,1.2096181,1.3187587,1.3126187,1.3766407,1.4926987,1.4752593,1.432825,1.4019455,1.3615283,1.2591687,1.0510517,0.8846306,0.72853345,0.589974,1.5023761e-06,7.5456296e-07,35.889034,287.11227,1033.604,4120.061,0.001457238,1304.866,5.733458,7427740.0,3.759854,20.421942,-1.3982241e-06,0.9509852,1.1261021e-06,7.6338124,6.9993896,2.229112,-0.10652574,-4.2697845,-2.7229137,0.70954674,-7.4119124,-7.770845,-0.6080347,4.9270697,-2.101099,-4.2912526,2.3576279,108_208_19_1_20250114_162700_cologne_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.043911695,0.9814338,0.000117639465,0.106802724,0.12706853,0.28166768,0.4391265,0.54992527,0.65412885,0.73552316,0.7982814,0.9409111,0.9907927,1.0538796,1.0938414,1.1504251,1.2154064,1.3008585,1.3135902,1.3406863,1.4334545,1.426447,1.4239277,1.3978387,1.3525196,1.2503887,1.0495583,0.8849409,0.7316365,0.5804548,1.5693403e-06,6.483872e-07,43.066837,215.33418,610.1135,3588.903,0.0015092824,1121.3481,5.511196,6815950.5,4.100411,23.441877,-1.6183764e-06,0.822644,1.2112123e-06,8.459889,9.607001,4.193212,3.5685284,-0.37758255,0.9510131,2.0826104,-6.6125712,-11.301377,-3.3968332,5.7655272,-0.04173994,1.2296242,3.4188826,108_208_19_1_20250114_162700_cologne_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.042141695,0.9691112,0.00011976428,0.08798186,0.12913705,0.27509227,0.4333962,0.5524747,0.6546231,0.75804734,0.8520737,0.9339974,0.9786132,1.0372083,1.0834736,1.1402239,1.2075794,1.2697376,1.3064507,1.3165419,1.4068185,1.3935589,1.3918513,1.3695245,1.3082625,1.2134885,1.0292478,0.8713612,0.71681625,0.56729174,1.7695808e-06,5.427987e-07,57.42245,215.33418,567.0467,2777.8113,0.0015748185,974.1557,5.2811527,5917766.5,4.8277183,31.902641,-1.7709499e-06,0.7307482,1.546448e-06,11.226117,11.020041,2.0920486,5.629647,-1.3285651,0.57646525,4.9036956,-3.5538342,-10.4366045,-6.5828424,3.5718687,-2.896929,2.5964777,2.8695862,108_208_19_1_20250114_162700_cologne_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.039236132,0.9673262,0.0001199923,0.0814059,0.12502243,0.26871967,0.423717,0.55124754,0.6556782,0.7721978,0.8557009,0.91316515,0.9746019,1.0391326,1.1071311,1.1324301,1.194005,1.2498885,1.3022782,1.3255968,1.400362,1.4141597,1.4063824,1.3659137,1.3104634,1.215382,1.0262073,0.8542134,0.70068365,0.5662031,2.2254114e-06,4.1339192e-07,71.77807,193.80078,394.77933,1758.5625,0.0016645812,774.9382,4.979195,4971646.5,5.803816,42.871983,-1.8843474e-06,0.6003525,1.6601643e-06,14.6828165,12.326228,1.0245448,4.931309,2.6267796,1.863243,5.230414,-2.8976429,-10.07796,-9.046296,1.8374847,-2.6479137,0.57771856,3.9206378,108_208_19_1_20250114_162700_cologne_ground.wav
