end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.10848898,0.98834115,0.00036283492,0.14897959,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,8.385175e-06,1.2326728e-05,308.64566,1629.3622,2813.7,5067.531,0.0037345078,2083.7893,6.6544366,6984000.5,3.1042697,21.43833,-1.603087e-05,1.4933761,2.4278432e-05,7.3168426,8.257359,-0.1459635,-2.0453255,13.498227,-2.650346,4.259908,-0.9244582,-4.2558875,1.8809748,-8.173302,-12.475612,-2.0390575,-5.01777,108_208_35_1_20250114_163156_pasta_board.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.1163871,0.98834115,0.00037824994,0.14013605,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,9.335502e-06,1.3952294e-05,323.00125,1643.7177,3050.5676,5835.556,0.007020108,2304.722,6.718267,8091128.0,2.4979343,14.635872,-1.7918514e-05,1.6405306,2.5514883e-05,5.074487,9.373248,-0.026779493,-1.2189354,12.299297,-0.11831486,1.7567743,-7.863416,-5.778507,-1.9114631,-10.28046,-9.377965,-3.8494892,-3.6342041,108_208_35_1_20250114_163156_pasta_board.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.110654294,0.98834115,0.00035953367,0.11882087,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,8.165857e-06,1.3002699e-05,308.64566,1615.0065,2907.0115,6201.6245,0.00868073,2317.9756,6.4910865,8578131.0,2.3403282,11.814046,-1.7081462e-05,1.6418394,2.400271e-05,3.7937038,11.606774,1.242662,1.5087548,12.559209,2.749223,2.3637495,-10.011551,-1.590106,-5.2933526,-12.610127,-6.47134,-3.8434064,-3.9617846,108_208_35_1_20250114_163156_pasta_board.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.07173587,0.98834115,0.00022646725,0.09138322,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,5.0350213e-06,4.1881963e-06,143.55612,229.6898,897.22577,3430.9912,0.0059562717,1134.4559,5.610686,4844360.5,3.8412583,24.198387,-6.8159366e-06,0.8432842,6.4861683e-06,8.943291,11.885151,3.292657,2.391966,10.318097,-0.3658711,1.3471078,-9.727781,-0.58436716,-5.3149953,-5.8243465,0.90522224,-2.242738,-1.0456043,108_208_35_1_20250114_163156_pasta_board.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.050976764,0.99520224,0.00016758709,0.0798186,0.12673129,0.27969387,0.4298805,0.55026644,0.675745,0.75977176,0.83867717,0.90214485,0.99654657,1.07615,1.1148678,1.1975935,1.2199169,1.2861784,1.3389372,1.4233059,1.434616,1.4737931,1.4586452,1.4185065,1.37111,1.238046,1.0671344,0.88809067,0.7208102,0.5880947,2.8763664e-06,1.077901e-06,114.84491,186.62297,445.02396,2016.9635,0.0033698927,799.2861,5.1951504,3896389.0,5.248284,39.22669,-3.297853e-06,0.61687684,3.1749962e-06,12.34188,13.828316,4.135937,3.4620295,8.941148,-2.8184316,2.2067516,-8.029945,3.9086277,-2.4334486,0.58637697,1.4159099,-2.042526,-1.0374233,108_208_35_1_20250114_163156_pasta_board.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.04165488,0.9917317,0.00013515135,0.08412699,0.12596285,0.28392902,0.43452516,0.5347733,0.6569783,0.73494226,0.8447713,0.88907,1.0005952,1.0893931,1.0971042,1.224755,1.2453927,1.2732712,1.3379574,1.4364061,1.4418465,1.486133,1.4273461,1.4177747,1.3723027,1.2300777,1.048364,0.87081146,0.70130366,0.57923627,2.7153021e-06,4.8855685e-07,100.48929,200.97858,366.0681,983.3594,0.0022100823,665.1406,5.046302,3822085.2,6.3854985,51.478043,-2.2833985e-06,0.53266567,2.3071345e-06,16.102638,13.573608,3.0349042,1.4784154,5.9413733,-4.4331427,-0.5310424,-8.804322,-2.5908694,-1.7671127,4.6049724,1.2426952,-2.5937603,2.133269,108_208_35_1_20250114_163156_pasta_board.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.037434053,0.9884494,0.000121362886,0.08412699,0.12514561,0.27479118,0.42708194,0.52911246,0.6601704,0.7174974,0.8341896,0.8953433,1.0121642,1.1038537,1.0894262,1.2356615,1.2680206,1.2720608,1.3428755,1.4375854,1.4351941,1.4896488,1.4143419,1.4005266,1.3564148,1.2190331,1.0382422,0.858176,0.6896513,0.5734759,2.1186945e-06,5.449925e-07,78.95587,244.04541,516.80206,976.18164,0.0016638417,688.27985,4.952366,4397832.0,6.6377387,52.607136,-1.7702341e-06,0.5557192,1.6773969e-06,18.231329,7.941759,-0.43933964,1.7197412,6.7047105,-3.6461382,-1.146121,-11.80086,-8.136601,0.44529548,5.2208314,2.2548292,0.5884587,3.9733565,108_208_35_1_20250114_163156_pasta_board.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.035026312,0.98164445,0.00011189221,0.08684808,0.129132,0.27632698,0.42491952,0.5257117,0.6544618,0.7377612,0.825759,0.8831971,0.9847247,1.0582623,1.0696028,1.2031288,1.2560062,1.269231,1.3360844,1.3990098,1.419947,1.473761,1.4186373,1.3980716,1.3424166,1.2264766,1.0499471,0.8766065,0.70798415,0.57559156,1.8640834e-06,5.486489e-07,43.066837,265.57883,523.97986,1047.9597,0.0013825642,690.4487,4.863698,4702805.5,6.765739,53.103985,-1.4701058e-06,0.5560984,1.2265771e-06,19.62568,4.7433,-2.6056664,3.1974356,5.598767,-4.255132,-1.2076102,-11.198906,-15.518382,-0.9662867,6.821301,3.2198696,1.3889427,6.104223,108_208_35_1_20250114_163156_pasta_board.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03409544,0.9776401,0.000107988424,0.0845805,0.12856883,0.27816677,0.42499578,0.5446083,0.66055256,0.75770015,0.830827,0.88937384,0.9632053,1.0271621,1.0618142,1.1607484,1.2145553,1.2503017,1.3033658,1.3653976,1.4060702,1.470891,1.4392442,1.4111156,1.3413342,1.2311233,1.0668875,0.88892335,0.7199176,0.5817935,1.7646125e-06,5.430946e-07,21.533419,294.29004,531.15765,1069.493,0.0013323651,710.53546,4.729672,4886789.5,6.602571,50.51407,-1.331891e-06,0.5713281,9.81047e-07,18.955534,3.7078397,-5.4590173,1.3880373,4.26432,-4.890616,-2.5713832,-13.066273,-17.612473,-4.4069095,6.0968747,4.001276,2.6684597,8.108434,108_208_35_1_20250114_163156_pasta_board.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.033952326,0.97788167,0.00010770145,0.08412699,0.12830745,0.28685006,0.4254425,0.54008716,0.6541103,0.7764656,0.8355982,0.88187027,0.95843345,1.0308514,1.0715348,1.1621737,1.1998168,1.2556871,1.3021283,1.3756884,1.4157814,1.4570214,1.4435025,1.4057814,1.3475565,1.2242755,1.0626096,0.88687116,0.7156515,0.58082825,1.770527e-06,4.4654118e-07,21.533419,251.2232,387.60156,1040.7819,0.0012583159,662.9858,4.693608,4570325.0,6.731607,52.733868,-1.3592565e-06,0.53204536,1.0008376e-06,18.652483,5.9197884,-4.205018,1.77951,1.8269405,-5.8112283,-1.7737483,-10.994751,-18.162567,-6.628027,4.582977,-2.006301,-6.014281,2.899134,108_208_35_1_20250114_163156_pasta_board.wav
