end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.07432962,0.98834115,0.00025013296,0.17210884,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.4986473e-06,6.65566e-06,1701.1401,2304.076,2777.8108,4758.8853,0.0042135897,2646.703,6.0698967,6158993.5,5.2281513,44.819794,-7.78174e-06,1.886972,1.85695e-05,7.394095,8.366672,-2.371703,2.5131896,5.505346,-0.8094737,4.800957,-6.090689,-10.287441,-5.6194916,-7.7493024,-2.0409634,3.7996502,6.084574,108_208_42_1_20250114_163352_music_board.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.08896202,0.98834115,0.0002791502,0.18616779,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.7783874e-06,7.87306e-06,1801.6293,3280.2576,4457.4175,6998.361,0.007731687,3645.5647,6.9566264,8753159.0,3.117746,24.613153,-8.578724e-06,2.542431,2.0039297e-05,0.38153824,8.769879,-1.160487,2.9599648,4.1881375,-3.2312994,5.1003003,-11.214009,-4.937187,-5.4654355,-7.2529464,1.5016447,-0.71926326,6.928133,108_208_42_1_20250114_163352_music_board.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.094217874,0.98834115,0.0002793117,0.18888889,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.9269019e-06,8.090153e-06,1823.163,3509.9473,5993.4683,8692.323,0.008762649,4325.346,7.529017,10931508.0,1.1968704,5.327127,-8.483127e-06,2.978081,2.0148042e-05,-6.0916634,9.313965,-1.4340686,3.3744583,5.2622223,-1.4881983,11.791495,-13.822057,-1.2082769,-3.5130217,-4.737484,3.9033957,-5.3103437,7.570728,108_208_42_1_20250114_163352_music_board.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.06163584,0.98834115,0.0001554805,0.14353742,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.7760384e-06,1.9757633e-06,172.26735,1471.4502,3789.8818,6093.9575,0.0051774816,2510.4114,6.6160946,9324331.0,2.1146739,10.76122,-2.5562529e-06,1.7359911,3.2401722e-06,1.5000887,9.189738,0.38159296,0.6974953,4.710009,-2.0332475,14.121951,-12.574233,-0.91673726,-7.9415836,-2.991647,2.9545724,-9.036563,6.3344917,108_208_42_1_20250114_163352_music_board.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.046044808,0.98722845,0.00012460253,0.11043084,0.13565461,0.27517143,0.4176303,0.5736094,0.70139855,0.7819305,0.84474677,0.9315923,0.9910318,1.0669991,1.1229707,1.1361902,1.207678,1.2509217,1.317253,1.360164,1.4184198,1.4258757,1.4452745,1.4102392,1.347418,1.2329739,1.0685267,0.9018366,0.72268695,0.5797436,8.222343e-07,7.9248304e-07,71.77807,437.8462,2095.9194,3919.0823,0.002229524,1546.1385,5.730347,7180473.5,3.7236748,23.737158,-1.6190496e-06,1.0926465,1.5976374e-06,6.689897,10.548245,-0.1513951,1.1931368,7.269808,3.2157688,17.593704,-11.889789,-6.415031,-5.5251846,4.427934,2.2320364,-7.1566277,5.286921,108_208_42_1_20250114_163352_music_board.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.039636925,0.98449564,0.00011886069,0.08684807,0.13590091,0.27889904,0.40435734,0.5716842,0.71590614,0.78924865,0.85150623,0.94979244,1.0126466,1.0684009,1.1366296,1.117746,1.2079079,1.221878,1.2974168,1.3531561,1.3984499,1.4055905,1.4453181,1.3744974,1.351304,1.2449526,1.066872,0.91251904,0.7105287,0.573776,1.45412e-06,5.6226327e-07,43.066837,208.15637,552.6911,2246.6533,0.0017133979,876.8205,5.1468706,5261900.5,5.540346,40.69642,-1.6165096e-06,0.66287315,1.3717548e-06,13.046298,11.315198,-1.1365919,-0.67221975,5.712824,2.3368855,9.190846,-13.09455,-10.998909,-7.9242234,6.377272,3.222786,-4.95501,3.5357504,108_208_42_1_20250114_163352_music_board.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.036134012,0.98123723,0.00011584183,0.073015876,0.13392104,0.27304733,0.40154195,0.56012005,0.6948548,0.7985151,0.85785526,0.9438229,0.9948642,1.0423461,1.1296436,1.123025,1.2192179,1.2373055,1.3036186,1.3485227,1.3949693,1.4114691,1.4552131,1.3540739,1.347838,1.249249,1.0639011,0.91156083,0.69794106,0.56373054,1.470319e-06,4.4856094e-07,43.066837,215.33418,459.37955,1083.8488,0.0015570647,744.9101,5.0355325,5104695.5,6.186004,46.334286,-1.4812546e-06,0.5845559,1.2534491e-06,16.584488,10.989699,-4.1476893,-1.610476,6.929213,1.8082762,8.012889,-11.049152,-11.133836,-4.909796,11.758118,4.058135,-1.8040107,2.5609052,108_208_42_1_20250114_163352_music_board.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.033815507,0.9732623,0.000109145454,0.0739229,0.13181542,0.2716545,0.3960544,0.5461078,0.66116995,0.77154875,0.84259844,0.92141676,0.97989327,1.0127174,1.0958719,1.1285348,1.2004021,1.2470728,1.3148597,1.3614607,1.3868867,1.4133648,1.440183,1.3704004,1.3394895,1.2359499,1.0644813,0.9026502,0.70083904,0.56739616,1.6362892e-06,3.324171e-07,28.711226,251.2232,459.3796,1004.8928,0.0013739587,727.33813,4.9405956,5293949.5,6.3499312,47.338528,-1.306793e-06,0.5766361,1.048185e-06,18.347282,9.212117,-4.350262,-0.85279447,4.5344434,-3.2553623,1.5971985,-7.147472,-11.246694,-8.522115,9.507855,3.2968419,1.4774861,3.5350387,108_208_42_1_20250114_163352_music_board.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03296076,0.9749901,0.00010966617,0.075056694,0.13346791,0.2739564,0.4049491,0.5590965,0.66375035,0.7671539,0.8452757,0.9187193,0.9791338,1.0289016,1.0961555,1.1376747,1.1790631,1.259219,1.3238031,1.3575287,1.4048238,1.4182205,1.4287084,1.3908287,1.3316114,1.2223506,1.0634891,0.88765603,0.701251,0.5729544,1.4102899e-06,3.2965707e-07,21.533419,200.97858,459.37955,1012.0706,0.0011692484,719.40656,4.8438497,5358326.0,6.3372326,46.79071,-1.2286599e-06,0.5672726,1.0498574e-06,18.996857,7.1562505,-4.258591,1.9770685,4.8072176,-5.3204446,2.1170225,-2.7167947,-10.869595,-4.580701,11.36098,2.550104,4.1076407,7.726808,108_208_42_1_20250114_163352_music_board.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.033085983,0.9765382,0.00010587162,0.08684807,0.1326543,0.27778134,0.411774,0.55236894,0.67510647,0.76838285,0.8535903,0.9297183,1.0030125,1.0651197,1.1021899,1.1028723,1.1764969,1.2319533,1.3042322,1.3693166,1.4023429,1.4031435,1.4269075,1.3912596,1.3369309,1.2290863,1.0681975,0.89252347,0.7057414,0.57728887,1.3180988e-06,3.5947096e-07,21.533419,193.80077,516.802,983.35944,0.0011333326,706.3702,4.7906194,5100301.0,6.4183555,47.86497,-1.2665812e-06,0.56186163,1.0234887e-06,19.353949,6.2448177,-4.9216895,1.7024645,3.3960896,-5.2735806,3.3508005,-3.4035437,-16.030962,-4.463874,8.692209,1.0386909,4.750589,8.300127,108_208_42_1_20250114_163352_music_board.wav
