end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.13568062,0.98834115,0.00046157255,0.19387753,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.023188e-05,1.7558576e-05,2390.2095,3868.8376,4988.575,7924.2983,0.0038653247,3970.759,7.1597996,9845867.0,1.0536159,5.5378175,-2.6914602e-05,2.7549746,3.885268e-05,-1.7558149,20.198687,1.1548449,-0.95839787,15.92892,0.6830249,0.604867,1.0392804,1.9625534,-11.820766,4.076579,-0.70674497,-4.8548303,2.194836,108_208_32_1_20250114_163057_chlorine_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.105505764,0.98834115,0.00037011583,0.14603175,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,7.729262e-06,1.025732e-05,1270.4717,2031.3192,2777.8108,5089.065,0.0051092873,2421.3362,6.010157,6806504.0,2.9262497,21.199043,-1.9377492e-05,1.7079092,2.5024789e-05,4.269197,17.864676,4.733978,0.6390901,15.535756,2.53296,3.3962755,-0.48632908,2.5660336,-10.477638,-4.7675304,-4.2226577,-8.199431,-1.6364965,108_208_32_1_20250114_163057_chlorine_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.06875423,0.98834115,0.00024641005,0.09614513,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.872537e-06,2.5238248e-06,143.55614,186.62297,574.2245,2167.6975,0.006140332,831.5981,4.9290285,3705431.8,5.5995502,50.000156,-9.918472e-06,0.631945,8.59636e-06,11.582934,16.827404,8.695061,1.581016,11.81375,5.9271674,4.9289455,-0.15816157,1.6288342,-11.528796,-7.9421706,-6.6050167,-6.8230233,-3.181751,108_208_32_1_20250114_163057_chlorine_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.05189058,0.98834115,0.00018370012,0.08594104,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.3166489e-06,1.0092173e-06,107.66709,193.80077,272.75662,760.8475,0.0032230942,541.8814,4.582617,2636260.5,7.0843234,66.18931,-6.2798977e-06,0.4422017,5.7935226e-06,14.920487,14.875141,6.147347,2.6397703,9.538578,2.8758461,1.5696849,-3.1970472,-2.3290582,-11.462837,-6.8057885,-5.8693156,-4.8334312,-6.0434623,108_208_32_1_20250114_163057_chlorine_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.04207332,0.98796535,0.00014091848,0.08027211,0.13438997,0.27506617,0.42573094,0.5604026,0.6420967,0.77942973,0.8610044,0.9262128,0.9795621,1.062673,1.0951775,1.1538326,1.2169219,1.2840894,1.3330302,1.3821673,1.41816,1.4486252,1.4522785,1.4328289,1.350294,1.22304,1.054303,0.894187,0.7131305,0.58846325,2.3903679e-06,6.088559e-07,71.77806,157.91173,294.29007,832.62555,0.0026807983,519.0587,4.624232,2943505.0,7.7587695,74.65879,-3.297623e-06,0.42139968,2.237137e-06,16.89557,12.037178,3.4560955,2.1679814,8.413654,5.580599,-1.3543587,-3.0528,-2.2365777,-8.458903,-2.5080872,-2.759449,-0.051602304,-4.271773,108_208_32_1_20250114_163057_chlorine_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03911451,0.98301244,0.00013032898,0.07460318,0.13772753,0.28632903,0.4309573,0.57807654,0.6493652,0.7761979,0.8762445,0.92705655,0.9775036,1.0427772,1.0518079,1.1184062,1.1934819,1.2811581,1.3516744,1.3833188,1.3992743,1.4429544,1.4576699,1.4418575,1.3350092,1.1925629,1.0417368,0.8957472,0.7065389,0.58288807,2.2409738e-06,5.8303107e-07,43.066837,186.62297,330.17908,961.826,0.002221519,560.5352,4.7150407,3454610.2,7.535479,67.79845,-2.1845979e-06,0.45246837,1.4353867e-06,17.889906,8.438019,1.3012176,1.6880064,7.055327,3.9726858,-4.1090794,-7.0001855,-3.6100636,-2.9505491,-3.3626604,-0.66283596,0.86255234,-4.028688,108_208_32_1_20250114_163057_chlorine_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.03780588,0.9774558,0.0001294744,0.08027211,0.13656639,0.2954134,0.43543866,0.5790852,0.66116935,0.7684917,0.88266295,0.92704964,0.97389334,1.0297489,1.0385805,1.1020217,1.1976885,1.275632,1.3396949,1.3713692,1.3818835,1.4180293,1.4438235,1.4246678,1.3255903,1.1836904,1.0407104,0.8986303,0.70404005,0.5782778,2.5905263e-06,5.318543e-07,50.244644,172.26735,323.00125,854.15894,0.001673922,505.47574,4.7093453,3090732.0,8.367122,81.79368,-2.287148e-06,0.41851237,1.6228782e-06,20.478163,8.239753,1.3789021,1.1444178,5.2802744,5.9732513,-1.6619877,-5.7646008,-3.6867113,-2.563401,-2.0504582,-0.015181187,3.303058,-1.7992347,108_208_32_1_20250114_163057_chlorine_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.037919927,0.9697843,0.00012883825,0.073696144,0.13212182,0.28752413,0.43487382,0.56963044,0.6726808,0.75372726,0.86634487,0.92172766,0.961551,1.0153478,1.0413963,1.0953863,1.2007693,1.2487378,1.3208822,1.3473576,1.3741688,1.4053892,1.4365536,1.4200592,1.3158277,1.175784,1.0367111,0.89182806,0.7121749,0.5758363,3.5954097e-06,4.506159e-07,107.66709,236.86761,344.5347,775.20306,0.0015452505,515.17883,4.808796,2956094.0,8.729347,87.9752,-2.3686691e-06,0.44029,1.8605432e-06,22.096693,9.028507,1.3840233,-0.36933935,1.1499164,1.4009718,-4.0085425,-9.853333,-6.429008,-4.248337,-5.9908853,-1.9570464,5.0490613,-1.159364,108_208_32_1_20250114_163057_chlorine_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.03755487,0.97214246,0.00012664351,0.07120181,0.12965466,0.275073,0.42212784,0.5367232,0.6552811,0.74827033,0.84393924,0.91125685,0.970741,1.0453075,1.0778694,1.1239437,1.2172704,1.2570125,1.3125869,1.3511683,1.393721,1.4117988,1.4404889,1.4234763,1.323887,1.1905802,1.0350609,0.8854866,0.711545,0.581433,2.8399475e-06,5.563441e-07,114.8449,208.15637,466.55737,832.6255,0.0016498485,553.5048,4.9435997,3077087.8,8.573658,85.71207,-2.1648432e-06,0.46978354,1.6848385e-06,22.373383,6.920027,-0.263736,-0.09495866,3.9701912,5.9293036,-2.5687263,-7.8375034,-4.967914,-4.131455,-7.198458,-3.0649116,5.8784575,-2.811807,108_208_32_1_20250114_163057_chlorine_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.037451647,0.97381043,0.00012006368,0.07052154,0.13237904,0.27023748,0.4152471,0.5486457,0.64221895,0.7523751,0.8489252,0.9124188,0.9680497,1.0437516,1.0790093,1.1226774,1.1961869,1.2791663,1.3063756,1.3501669,1.3988374,1.4386357,1.4475876,1.4276443,1.3221191,1.1993097,1.0383617,0.884151,0.71007556,0.5845194,2.2972758e-06,5.287822e-07,100.48929,215.33418,480.913,897.22577,0.0016663262,590.6739,4.96286,3455028.8,7.9999104,74.62946,-1.9634788e-06,0.49307522,1.3961335e-06,21.473045,5.8105946,-0.17693746,-1.5755543,4.57247,7.7834983,-3.7249534,-7.9754753,-3.9082203,-6.059511,-11.0892105,-2.4912734,3.687087,-2.3773415,108_208_32_1_20250114_163057_chlorine_ground.wav
