end,start,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],file_path
0 days 00:00:00.033333333,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,-100.0,0.19151379,0.98834115,0.0006826884,0.17959183,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.1540201e-05,3.7675713e-05,1945.1855,3301.7908,4213.372,7730.4976,0.006092403,3708.8933,6.820768,8904138.0,1.4052448,6.490795,-6.508565e-05,2.5443404,0.000100554105,-1.8568797,12.602967,-3.4081376,-5.2844505,12.519635,-5.364015,10.520016,-13.902881,-6.3751163,-6.1474004,-8.393374,-6.806971,-3.264363,-5.1604037,108_208_26_1_20250114_162904_hamster_ground.wav
0 days 00:00:00.066666667,0 days 00:00:00.033333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.14880474,0.98834115,0.0005354813,0.13786848,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.6679189e-05,2.3870294e-05,1055.1376,1758.5624,2533.7656,5720.7114,0.009127127,2396.5554,6.11523,6540444.0,2.3293316,11.698212,-4.4321783e-05,1.6793782,6.359297e-05,3.4588153,12.680009,-0.05946056,-3.483324,10.718944,-0.88967687,5.2222996,-16.699663,-2.1234431,-6.6277637,-8.325061,-6.001159,-4.3029704,-2.9534657,108_208_26_1_20250114_162904_hamster_ground.wav
0 days 00:00:00.100000,0 days 00:00:00.066666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.09729472,0.98834115,0.00036070598,0.09047619,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,9.57384e-06,8.904487e-06,165.08954,200.97858,710.6028,3366.3914,0.010702434,1014.2955,5.0730643,4009708.2,3.6338634,21.70723,-2.1236376e-05,0.76142025,2.4083527e-05,8.283654,12.592261,5.295972,0.19239736,7.502939,3.6613092,-1.2907195,-17.657934,-0.5926381,-8.484089,-6.3084016,-3.5597038,-7.5200315,-6.377216,108_208_26_1_20250114_162904_hamster_ground.wav
0 days 00:00:00.133333333,0 days 00:00:00.100000,0.0,0.0,0.0,0.0,0.0,-100.0,0.06936276,0.98834115,0.00023349695,0.07437642,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,5.6564204e-06,2.9171279e-06,150.73393,193.80077,502.44644,2060.0303,0.0055507957,792.0532,5.0817237,3092185.8,4.8576016,36.07114,-7.891774e-06,0.61847275,1.0531422e-05,11.599149,13.026782,4.7962327,0.4094595,6.444126,4.804843,3.6889546,-13.78067,-1.0962596,-4.0620933,-2.4502583,-0.4812555,0.30323967,-0.7694909,108_208_26_1_20250114_162904_hamster_ground.wav
0 days 00:00:00.166666667,0 days 00:00:00.133333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.05293895,0.9826371,0.000174401,0.06643991,0.1331469,0.26767018,0.42245516,0.5474432,0.6766841,0.7808922,0.8321164,0.9235506,0.9735014,1.0513037,1.1086243,1.160668,1.1901625,1.2415882,1.3276528,1.3550655,1.3999068,1.4713005,1.4521657,1.4150501,1.3357013,1.2166436,1.0564603,0.89990264,0.72345394,0.5854519,3.1236314e-06,1.1763126e-06,157.91174,193.80077,373.24594,1370.9609,0.0033152327,702.90094,4.8838177,3177867.2,5.792515,46.70027,-4.095617e-06,0.5593043,5.548261e-06,13.107532,12.930108,4.373444,-0.58440715,4.2673235,1.6536678,4.3808885,-13.915192,-6.055078,-5.347172,-2.2973492,-2.8114507,-0.18922703,-2.5364096,108_208_26_1_20250114_162904_hamster_ground.wav
0 days 00:00:00.200000,0 days 00:00:00.166666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.04440112,0.97998285,0.00013796768,0.06802721,0.13656126,0.2673179,0.4180282,0.5307395,0.6857145,0.7905949,0.8093989,0.9095488,0.95405483,1.0639161,1.0868596,1.1544058,1.1940588,1.2527951,1.3383895,1.3315808,1.4151891,1.5073957,1.481873,1.4053535,1.313167,1.1869484,1.0435272,0.893076,0.7218539,0.5872059,2.712055e-06,5.708028e-07,150.73393,236.8676,423.49057,997.7151,0.0022308405,697.0695,5.0544925,3611089.2,6.408254,52.708256,-2.4523767e-06,0.5659585,2.876816e-06,15.78465,11.514168,1.9240133,-3.3786952,0.4100108,-2.171518,5.8254485,-10.989747,-5.552031,-6.1909623,-2.4307382,-3.3652344,2.1429384,3.285719,108_208_26_1_20250114_162904_hamster_ground.wav
0 days 00:00:00.233333333,0 days 00:00:00.200000,0.0,0.0,0.0,0.0,0.0,-100.0,0.03827998,0.9776957,0.000119823606,0.08004535,0.14187823,0.26882994,0.41307712,0.526488,0.6864936,0.7869027,0.8009259,0.9052865,0.96142197,1.065685,1.1101917,1.1410776,1.1895584,1.2422243,1.3285269,1.3213309,1.4186053,1.4962473,1.476944,1.3942095,1.3211563,1.1786115,1.0391392,0.8951966,0.7221783,0.5879051,1.9023341e-06,4.1396115e-07,107.66709,229.6898,437.84616,961.826,0.0017242637,672.5826,5.04614,4049507.8,6.697365,54.149197,-1.7176995e-06,0.54554933,1.5372484e-06,17.667717,11.20802,0.8696776,-4.1138153,0.5322635,-1.6145397,3.9641883,-10.879502,-2.5328739,-4.603178,3.5985734,-3.4096086,-1.59654,1.267593,108_208_26_1_20250114_162904_hamster_ground.wav
0 days 00:00:00.266666667,0 days 00:00:00.233333333,0.0,0.0,0.0,0.0,0.0,-100.0,0.035767432,0.97644544,0.00011417712,0.08049887,0.13694085,0.27267206,0.41633105,0.53459764,0.66934913,0.76988894,0.8074214,0.89733,0.9704539,1.0562145,1.0990752,1.1287853,1.2047063,1.2485504,1.3129991,1.325229,1.4289724,1.4644957,1.4706511,1.394804,1.3480492,1.1833415,1.0365697,0.8897459,0.7264547,0.59395283,1.8153302e-06,3.646256e-07,93.311485,244.04541,466.5574,918.7592,0.0013217815,662.9894,5.026792,4331156.5,6.9031386,55.572495,-1.5360225e-06,0.54218215,1.2646547e-06,19.82561,10.357864,-1.6702439,-4.8934536,0.13517432,-0.5648279,1.4676186,-7.2472134,-1.9933738,-5.8029838,2.3778684,-2.1531966,-1.6887795,0.07002052,108_208_26_1_20250114_162904_hamster_ground.wav
0 days 00:00:00.300000,0 days 00:00:00.266666667,0.0,0.0,0.0,0.0,0.0,-100.0,0.034023106,0.97691774,0.0001133651,0.082539685,0.13374208,0.27102992,0.41555563,0.5502209,0.6675658,0.75761276,0.8223571,0.91157514,0.96118957,1.0364302,1.1141509,1.1299553,1.2063218,1.2485632,1.3261395,1.3493353,1.414886,1.444218,1.4370689,1.4118075,1.3561467,1.1932205,1.040522,0.8873355,0.7207462,0.5921648,1.8706714e-06,3.6344804e-07,64.60026,222.51201,423.49057,875.6924,0.0011910937,629.5949,4.9281707,4384730.5,7.0708594,57.177734,-1.5320521e-06,0.5160455,1.2228543e-06,21.372313,10.171047,-3.0028763,-3.8469887,2.5717266,-0.37220803,-2.9914367,-7.7741203,-4.527816,-2.584564,2.0050125,-6.5298767,-4.243973,-2.4913838,108_208_26_1_20250114_162904_hamster_ground.wav
0 days 00:00:00.333333333,0 days 00:00:00.300000,0.0,0.0,0.0,0.0,0.0,-100.0,0.03379051,0.9772899,0.00011401189,0.08231292,0.13194077,0.26763657,0.41710433,0.54394454,0.6704004,0.7655689,0.8187874,0.9140742,0.95768505,1.031701,1.0703899,1.1352477,1.1911645,1.2405118,1.3309205,1.37598,1.4115595,1.4533092,1.4536496,1.4162402,1.3388227,1.2169122,1.0532103,0.8934509,0.72138685,0.58793825,2.0417644e-06,3.0455172e-07,64.60026,244.04541,423.49057,818.26984,0.0011424016,636.8552,4.9272513,4473623.5,7.066115,56.744385,-1.5445471e-06,0.525039,1.3795085e-06,21.833582,10.271998,-3.2395124,-5.8961577,0.057932694,-0.85345095,-3.2353413,-6.871863,-7.4048786,-3.8698199,-4.001001,-8.535355,-2.8593302,-1.3026601,108_208_26_1_20250114_162904_hamster_ground.wav
