time_ms,f0,ID
0.0,,108_208_54_1_20250114_163903_soda_board.wav
2.0075055295342183,,108_208_54_1_20250114_163903_soda_board.wav
4.015011059068437,,108_208_54_1_20250114_163903_soda_board.wav
6.022516588602655,,108_208_54_1_20250114_163903_soda_board.wav
8.030022118136873,,108_208_54_1_20250114_163903_soda_board.wav
10.03752764767109,,108_208_54_1_20250114_163903_soda_board.wav
12.04503317720531,,108_208_54_1_20250114_163903_soda_board.wav
14.052538706739528,,108_208_54_1_20250114_163903_soda_board.wav
16.060044236273747,,108_208_54_1_20250114_163903_soda_board.wav
18.067549765807964,,108_208_54_1_20250114_163903_soda_board.wav
20.07505529534218,,108_208_54_1_20250114_163903_soda_board.wav
22.0825608248764,,108_208_54_1_20250114_163903_soda_board.wav
24.09006635441062,,108_208_54_1_20250114_163903_soda_board.wav
26.097571883944838,,108_208_54_1_20250114_163903_soda_board.wav
28.105077413479055,,108_208_54_1_20250114_163903_soda_board.wav
30.112582943013273,,108_208_54_1_20250114_163903_soda_board.wav
32.12008847254749,,108_208_54_1_20250114_163903_soda_board.wav
34.12759400208171,,108_208_54_1_20250114_163903_soda_board.wav
36.13509953161593,,108_208_54_1_20250114_163903_soda_board.wav
38.14260506115015,,108_208_54_1_20250114_163903_soda_board.wav
40.15011059068436,,108_208_54_1_20250114_163903_soda_board.wav
42.15761612021858,,108_208_54_1_20250114_163903_soda_board.wav
44.1651216497528,,108_208_54_1_20250114_163903_soda_board.wav
46.172627179287026,,108_208_54_1_20250114_163903_soda_board.wav
48.18013270882124,,108_208_54_1_20250114_163903_soda_board.wav
50.187638238355454,,108_208_54_1_20250114_163903_soda_board.wav
52.195143767889675,,108_208_54_1_20250114_163903_soda_board.wav
54.202649297423896,,108_208_54_1_20250114_163903_soda_board.wav
56.21015482695811,,108_208_54_1_20250114_163903_soda_board.wav
58.217660356492324,,108_208_54_1_20250114_163903_soda_board.wav
60.225165886026545,,108_208_54_1_20250114_163903_soda_board.wav
62.23267141556077,,108_208_54_1_20250114_163903_soda_board.wav
64.24017694509499,,108_208_54_1_20250114_163903_soda_board.wav
66.2476824746292,,108_208_54_1_20250114_163903_soda_board.wav
68.25518800416341,,108_208_54_1_20250114_163903_soda_board.wav
70.26269353369764,,108_208_54_1_20250114_163903_soda_board.wav
72.27019906323186,,108_208_54_1_20250114_163903_soda_board.wav
74.27770459276607,,108_208_54_1_20250114_163903_soda_board.wav
76.2852101223003,,108_208_54_1_20250114_163903_soda_board.wav
78.29271565183451,,108_208_54_1_20250114_163903_soda_board.wav
80.30022118136873,,108_208_54_1_20250114_163903_soda_board.wav
82.30772671090294,,108_208_54_1_20250114_163903_soda_board.wav
84.31523224043715,,108_208_54_1_20250114_163903_soda_board.wav
86.32273776997138,,108_208_54_1_20250114_163903_soda_board.wav
88.3302432995056,,108_208_54_1_20250114_163903_soda_board.wav
90.33774882903982,,108_208_54_1_20250114_163903_soda_board.wav
92.34525435857405,,108_208_54_1_20250114_163903_soda_board.wav
94.35275988810827,,108_208_54_1_20250114_163903_soda_board.wav
96.36026541764248,,108_208_54_1_20250114_163903_soda_board.wav
98.3677709471767,,108_208_54_1_20250114_163903_soda_board.wav
100.37527647671091,,108_208_54_1_20250114_163903_soda_board.wav
102.38278200624514,,108_208_54_1_20250114_163903_soda_board.wav
104.39028753577935,,108_208_54_1_20250114_163903_soda_board.wav
106.39779306531356,,108_208_54_1_20250114_163903_soda_board.wav
108.40529859484779,,108_208_54_1_20250114_163903_soda_board.wav
110.412804124382,,108_208_54_1_20250114_163903_soda_board.wav
112.42030965391622,,108_208_54_1_20250114_163903_soda_board.wav
114.42781518345043,,108_208_54_1_20250114_163903_soda_board.wav
116.43532071298465,,108_208_54_1_20250114_163903_soda_board.wav
118.44282624251888,,108_208_54_1_20250114_163903_soda_board.wav
120.45033177205309,,108_208_54_1_20250114_163903_soda_board.wav
122.4578373015873,,108_208_54_1_20250114_163903_soda_board.wav
124.46534283112155,,108_208_54_1_20250114_163903_soda_board.wav
126.47284836065576,,108_208_54_1_20250114_163903_soda_board.wav
128.48035389018997,,108_208_54_1_20250114_163903_soda_board.wav
130.48785941972417,,108_208_54_1_20250114_163903_soda_board.wav
132.4953649492584,,108_208_54_1_20250114_163903_soda_board.wav
134.5028704787926,,108_208_54_1_20250114_163903_soda_board.wav
136.51037600832683,,108_208_54_1_20250114_163903_soda_board.wav
138.51788153786106,,108_208_54_1_20250114_163903_soda_board.wav
140.5253870673953,,108_208_54_1_20250114_163903_soda_board.wav
142.5328925969295,,108_208_54_1_20250114_163903_soda_board.wav
144.5403981264637,,108_208_54_1_20250114_163903_soda_board.wav
146.54790365599794,,108_208_54_1_20250114_163903_soda_board.wav
148.55540918553214,,108_208_54_1_20250114_163903_soda_board.wav
150.56291471506637,,108_208_54_1_20250114_163903_soda_board.wav
152.5704202446006,,108_208_54_1_20250114_163903_soda_board.wav
154.57792577413483,,108_208_54_1_20250114_163903_soda_board.wav
156.58543130366903,,108_208_54_1_20250114_163903_soda_board.wav
158.59293683320325,,108_208_54_1_20250114_163903_soda_board.wav
160.60044236273745,,108_208_54_1_20250114_163903_soda_board.wav
162.60794789227168,,108_208_54_1_20250114_163903_soda_board.wav
164.61545342180588,,108_208_54_1_20250114_163903_soda_board.wav
166.6229589513401,,108_208_54_1_20250114_163903_soda_board.wav
168.6304644808743,,108_208_54_1_20250114_163903_soda_board.wav
170.63797001040857,,108_208_54_1_20250114_163903_soda_board.wav
172.64547553994277,,108_208_54_1_20250114_163903_soda_board.wav
174.652981069477,,108_208_54_1_20250114_163903_soda_board.wav
176.6604865990112,,108_208_54_1_20250114_163903_soda_board.wav
178.66799212854542,,108_208_54_1_20250114_163903_soda_board.wav
180.67549765807965,,108_208_54_1_20250114_163903_soda_board.wav
182.68300318761385,,108_208_54_1_20250114_163903_soda_board.wav
184.6905087171481,,108_208_54_1_20250114_163903_soda_board.wav
186.6980142466823,,108_208_54_1_20250114_163903_soda_board.wav
188.70551977621653,,108_208_54_1_20250114_163903_soda_board.wav
190.71302530575073,,108_208_54_1_20250114_163903_soda_board.wav
192.72053083528496,,108_208_54_1_20250114_163903_soda_board.wav
194.72803636481916,,108_208_54_1_20250114_163903_soda_board.wav
196.7355418943534,,108_208_54_1_20250114_163903_soda_board.wav
198.7430474238876,,108_208_54_1_20250114_163903_soda_board.wav
200.75055295342182,,108_208_54_1_20250114_163903_soda_board.wav
202.75805848295605,,108_208_54_1_20250114_163903_soda_board.wav
204.76556401249027,,108_208_54_1_20250114_163903_soda_board.wav
206.77306954202447,,108_208_54_1_20250114_163903_soda_board.wav
208.7805750715587,,108_208_54_1_20250114_163903_soda_board.wav
210.7880806010929,,108_208_54_1_20250114_163903_soda_board.wav
212.79558613062713,,108_208_54_1_20250114_163903_soda_board.wav
214.80309166016136,,108_208_54_1_20250114_163903_soda_board.wav
216.81059718969559,,108_208_54_1_20250114_163903_soda_board.wav
218.8181027192298,,108_208_54_1_20250114_163903_soda_board.wav
220.825608248764,,108_208_54_1_20250114_163903_soda_board.wav
222.83311377829824,,108_208_54_1_20250114_163903_soda_board.wav
224.84061930783244,,108_208_54_1_20250114_163903_soda_board.wav
226.84812483736667,,108_208_54_1_20250114_163903_soda_board.wav
228.85563036690087,,108_208_54_1_20250114_163903_soda_board.wav
230.8631358964351,,108_208_54_1_20250114_163903_soda_board.wav
232.8706414259693,,108_208_54_1_20250114_163903_soda_board.wav
234.87814695550355,,108_208_54_1_20250114_163903_soda_board.wav
236.88565248503775,,108_208_54_1_20250114_163903_soda_board.wav
238.89315801457198,,108_208_54_1_20250114_163903_soda_board.wav
240.90066354410618,,108_208_54_1_20250114_163903_soda_board.wav
242.9081690736404,,108_208_54_1_20250114_163903_soda_board.wav
244.9156746031746,,108_208_54_1_20250114_163903_soda_board.wav
246.92318013270884,,108_208_54_1_20250114_163903_soda_board.wav
248.9306856622431,,108_208_54_1_20250114_163903_soda_board.wav
250.9381911917773,,108_208_54_1_20250114_163903_soda_board.wav
252.94569672131152,,108_208_54_1_20250114_163903_soda_board.wav
254.95320225084572,,108_208_54_1_20250114_163903_soda_board.wav
256.96070778037995,,108_208_54_1_20250114_163903_soda_board.wav
258.9682133099142,,108_208_54_1_20250114_163903_soda_board.wav
260.97571883944835,,108_208_54_1_20250114_163903_soda_board.wav
262.9832243689826,,108_208_54_1_20250114_163903_soda_board.wav
264.9907298985168,,108_208_54_1_20250114_163903_soda_board.wav
266.99823542805103,,108_208_54_1_20250114_163903_soda_board.wav
269.0057409575852,,108_208_54_1_20250114_163903_soda_board.wav
271.01324648711943,,108_208_54_1_20250114_163903_soda_board.wav
273.02075201665366,,108_208_54_1_20250114_163903_soda_board.wav
275.02825754618794,,108_208_54_1_20250114_163903_soda_board.wav
277.0357630757221,,108_208_54_1_20250114_163903_soda_board.wav
279.04326860525634,,108_208_54_1_20250114_163903_soda_board.wav
281.0507741347906,,108_208_54_1_20250114_163903_soda_board.wav
283.0582796643248,,108_208_54_1_20250114_163903_soda_board.wav
285.065785193859,,108_208_54_1_20250114_163903_soda_board.wav
287.0732907233932,,108_208_54_1_20250114_163903_soda_board.wav
289.0807962529274,,108_208_54_1_20250114_163903_soda_board.wav
291.08830178246166,,108_208_54_1_20250114_163903_soda_board.wav
293.0958073119959,,108_208_54_1_20250114_163903_soda_board.wav
