time,audio,envelope,filename,envelope_norm,envelope_change
0.0,0.0,1.61410801318198e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.027146652465687465,-1.0338496023485429e-05
2.0,0.0,1.87962932605907e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.027411061181194383,0.00012845342094860694
4.0,3.051757812500001e-06,2.161588921587471e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.027691839299043727,0.00026332209106868284
6.0,0.000140380859375,2.458518720442013e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.027987524891511403,0.0003924558547737979
8.0,-0.00010986328125,2.768720536585868e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.028296426888363452,0.0005143108349653117
10.0,-0.0001068115234375,3.090608221870332e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.028616965787788672,0.0006276168210915007
12.0,-4.882812500000048e-05,3.422592676394252e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.02894755914859195,0.0007313635512641664
14.0,-6.408691406250048e-05,3.76323130143549e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.02928677041688245,0.0008247871012398098
16.0,9.155273437499522e-06,4.111154418225069e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.029633235653170584,0.0009073567025368504
18.0,-4.57763671875e-05,4.464883783705773e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.02998548280858868,0.0009787622738982268
20.0,-0.0001678466796875,4.822569443009971e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.0303416696800194,0.001038902817527137
22.0,-4.272460937500096e-05,5.1817856507970914e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03069938068657135,0.0010878755809974373
24.0,-1.52587890625e-05,5.539494515739101e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.031055590666402753,0.001125965580116217
26.0,-7.934570312499713e-05,5.892118013833245e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03140673658828131,0.001153634829927009
28.0,-0.0001129150390625,6.235364742080007e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.0317485450312054,0.0011715104913518975
30.0,-0.0006256103515625,6.56408934302053e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03207589219798611,0.0011803710379062516
32.0,0.0004730224609375,6.872504017960036e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.032383014542179955,0.0011811294165762355
34.0,0.0003936767578124,7.154791879386632e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.032664119550415406,0.001174812139001651
36.0,-0.000103759765625,7.406123281631893e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03291439781438657,0.0011625335195139545
38.0,3.051757812499989e-06,7.622996374098856e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03313036215708229,0.0011454649374224872
40.0,0.00018310546875,7.803253011033521e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03330986347589188,0.0011247997739801184
42.0,0.0001190185546875,7.945884019686388e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03345189682673938,0.0011017151770126312
44.0,0.0002227783203125,8.050602091887909e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03355617610534472,0.0010773319004079088
46.0,-0.0002441406249999,8.117699280841896e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.0336229921411394,0.0010526732651079806
48.0,0.0001617431640624,8.148044481283576e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03365321018798335,0.0010286239971178787
50.0,-0.0005645751953125,8.143390036850274e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03364857524677779,0.0010058902588816322
52.0,3.967285156249713e-05,8.106136862891494e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03361147817246664,0.0009849680600045026
54.0,0.0001495361328125,8.038966896351585e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.0335445896640414,0.0009661349137148499
56.0,3.35693359375e-05,7.94455567195238e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.0334505740450979,0.0009494709483108574
58.0,3.662109375000287e-05,7.825834298318212e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.033332350142219115,0.0009348963226530479
60.0,-3.0517578125e-05,7.686004819474819e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.033193106582105746,0.0009222094169354957
62.0,-0.0001800537109375,7.528230705899728e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03303599357954258,0.0009111208376061686
64.0,-0.0001434326171874,7.355624270874943e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03286411040647971,0.0009012830918814997
66.0,-0.0001556396484374,7.171074096354317e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.032680333541026486,0.0008923159474495602
68.0,7.01904296875172e-05,6.977143208278197e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.032487215269435765,0.0008838276718104739
70.0,0.0001068115234375,6.776187768378945e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03228710188056258,0.0008754324863388065
72.0,-0.00013427734375,6.57040772797588e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.032082184107407694,0.0008667646352719973
74.0,0.000115966796875,6.361674030957071e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03187432505415986,0.0008574894560624334
76.0,-0.00010986328125,6.151762585281533e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.031665293187301914,0.0008473118156804867
78.0,-3.662109375e-05,5.942848668163672e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03145725466912005,0.0008359822139944853
80.0,-4.57763671875e-05,5.737100013670495e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03125236815036063,0.0008233006628962705
82.0,-0.0002777099609375,5.536325004685625e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.031052434436353447,0.0008091183015846376
84.0,-0.00023193359375,5.341814307813737e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.030858738785503527,0.0007933368369447257
86.0,0.000213623046875,5.154510260478141e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.030672219586616555,0.0007759061759065934
88.0,-0.0001129150390625,4.9752052248661785e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.03049366588169409,0.0007568207521519696
90.0,-1.52587890625e-05,4.804439078599617e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.030323615286142427,0.0007361149810622749
92.0,-0.0001129150390625,4.642375207074182e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.030162230500733675,0.0007138581736809522
94.0,6.103515625015303e-06,4.488908467449261e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.0300094068232007,0.000690149233666877
96.0,-0.000140380859375,4.343825994819137e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.0298649322805923,0.0006651114809369978
98.0,1.2207031249992349e-05,4.2068208952368006e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.029728501264920007,0.0006388878829431001
100.0,-0.00018310546875,4.077476610460853e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.029599698963420382,0.0006116368655906829
102.0,5.798339843749235e-05,3.955581421939498e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.029478314544692668,0.0005835287857893506
104.0,-0.000146484375,3.8411612226628255e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.029364373793229166,0.0005547430330097899
106.0,-6.40869140625e-05,3.734293123417718e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.02925795349670425,0.0005254655844867854
108.0,-0.0002044677734375,3.635044220409759e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.029159120470174466,0.0004958867868611369
110.0,-7.62939453125e-05,3.543416239044474e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.029067876431815468,0.00046619921160056925
112.0,-6.103515625e-05,3.4593678671874666e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.02898418024260053,0.0004365955306517087
114.0,-4.2724609375e-05,3.3827185071801654e-05,103_203_36_1_20250113_153454_flannel_ground.wav,0.028907852061618167,0.0004072664185643913
