time,audio,envelope,filename,envelope_norm,envelope_change
0.0,0.0,1.5935206645171202e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03530593397040231,-1.131538284310596e-05
2.0,0.0,1.7988081387504986e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03534372025251856,7.191990455480187e-05
4.0,3.051757812500001e-06,2.010198367675413e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.035382629839460486,0.00015281611988369955
6.0,-5.79833984375e-05,2.2254286853693496e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.035422246253149256,0.00023018620456965975
8.0,0.0001617431640624,2.442014383645505e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03546211214524991,0.00030305332932014853
10.0,-6.103515625e-05,2.6578378763534824e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03550183774182238,0.0003706517853719001
12.0,-2.4414062500001435e-05,2.8714445560579216e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03554115530024316,0.0004324107200249285
14.0,0.0001281738281249,3.081692534221191e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.035579854638558436,0.00048793667209282184
16.0,-0.0002166748046875,3.287650800880263e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03561776439022358,0.0005369955763315791
18.0,-0.0001068115234375,3.488691494450471e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.035654768987763964,0.0005794948110530608
20.0,-7.62939453125e-05,3.6844439537403166e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.035690800205349434,0.000615465714034509
22.0,-0.0001068115234375,3.87454315973455e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03572579085567818,0.0006450469062343365
24.0,-4.272460937500096e-05,4.0587843988974895e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.035759703258110204,0.0006684686642770177
26.0,-0.000128173828125,4.237373320303305e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.0357925752654856,0.0006860384982888256
28.0,-0.0001922607421875,4.410592333670833e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03582445885960864,0.0006981281110311527
30.0,-3.0517578125e-05,4.578721106536509e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.035855405517543244,0.000705161930272341
32.0,-0.0001373291015625,4.741927649313941e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.035885446164161526,0.000707607290275393
34.0,-4.272460937500191e-05,4.9002093045560334e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.035914580310319924,0.0007059661637897939
36.0,-0.0002014160156249,5.05310711411917e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03594272347779121,0.0007007681918798637
38.0,-2.74658203125e-05,5.1995046694213965e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03596967017459497,0.0006925645767220586
40.0,-0.000152587890625,5.337596191105734e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03599508801957412,0.0006819221686504432
42.0,-0.0001617431640625,5.4649893594311534e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03601853666989243,0.0006694168826817954
44.0,-0.0004821777343749,5.578726277021576e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03603947167954732,0.0006556255093676728
46.0,-1.220703124999234e-05,5.67557221210384e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03605729764695471,0.0006411150345109644
48.0,0.0002899169921874,5.752645415306274e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03607148414231048,0.0006264287617679992
50.0,-0.0002899169921875,5.807946890453268e-05,103_203_30_1_20250113_153310_exam_ground.wav,0.03608166321996317,0.0006120689242115669
