time,audio,envelope,filename,envelope_norm,envelope_change
0.0,0.0,9.297535134351367e-05,103_203_19_1_20250113_152712_traffic_board.wav,0.03479788420217655,-0.00015705516805090722
2.0,0.0001708984374999,0.0001011703860745,103_203_19_1_20250113_152712_traffic_board.wav,0.03561395376106643,2.5974317655704613e-05
4.0,0.000640869140625,0.000109154874076,103_203_19_1_20250113_152712_traffic_board.wav,0.03640905687108845,0.00020020481088609123
6.0,0.0003204345703125,0.000116792380398,103_203_19_1_20250113_152712_traffic_board.wav,0.037169607206726026,0.000361980926899235
8.0,-0.0003326416015625,0.000123989545607,103_203_19_1_20250113_152712_traffic_board.wav,0.03788630794444937,0.0005085264412515927
10.0,-0.000244140625,0.0001306913165116,103_203_19_1_20250113_152712_traffic_board.wav,0.03855367683371333,0.0006379276961712141
12.0,-0.0006225585937499,0.0001368570725292,103_203_19_1_20250113_152712_traffic_board.wav,0.0391676688372469,0.0007490441627961341
14.0,5.798339843749833e-05,0.0001424548921382,103_203_19_1_20250113_152712_traffic_board.wav,0.03972510517876586,0.0008414150994578376
16.0,-9.155273437500478e-05,0.0001474620335761,103_203_19_1_20250113_152712_traffic_board.wav,0.04022372121135887,0.0009151651642589461
18.0,5.798339843751291e-05,0.0001518699005983,103_203_19_1_20250113_152712_traffic_board.wav,0.040662660912596606,0.000970910668943816
20.0,-0.0002593994140625,0.000155687473164,103_203_19_1_20250113_152712_traffic_board.wav,0.04104281851558287,0.0010096678526219506
22.0,-1.220703125000574e-05,0.0001589342335833,103_203_19_1_20250113_152712_traffic_board.wav,0.04136613408777696,0.001032764686039891
24.0,-0.000274658203125,0.0001616449245822,103_203_19_1_20250113_152712_traffic_board.wav,0.04163606734375144,0.001041757752633873
26.0,-0.00035400390625,0.0001638696510398,103_203_19_1_20250113_152712_traffic_board.wav,0.041857607776281835,0.0010383556376172666
28.0,-0.0002593994140624,0.0001656705395893,103_203_19_1_20250113_152712_traffic_board.wav,0.042036942016153135,0.0010243502041093317
30.0,9.1552734375e-05,0.0001670996490567,103_203_19_1_20250113_152712_traffic_board.wav,0.042179254132080686,0.0010015569169644603
32.0,-3.356933593750096e-05,0.0001681954001235,103_203_19_1_20250113_152712_traffic_board.wav,0.04228837009303635,0.0009717645162575395
34.0,-0.0001190185546874,0.0001689925376163,103_203_19_1_20250113_152712_traffic_board.wav,0.04236774982277247,0.0009366931593162164
36.0,-0.0001556396484374,0.0001695274122117,103_203_19_1_20250113_152712_traffic_board.wav,0.04242101315715214,0.0008979596232122949
38.0,-7.01904296875e-05,0.0001698411931182,103_203_19_1_20250113_152712_traffic_board.wav,0.04245225976614909,0.000857048549934315
40.0,0.00018310546875,0.0001699792285352,103_203_19_1_20250113_152712_traffic_board.wav,0.04246600546773061,0.0008152893697349472
42.0,-0.0005157470703125,0.0001699820315498,103_203_19_1_20250113_152712_traffic_board.wav,0.04246628459466091,0.0007738388744537451
44.0,0.000299072265625,0.0001698766923559,103_203_19_1_20250113_152712_traffic_board.wav,0.04245579481489528,0.0007336708634751058
46.0,-0.000201416015625,0.0001696804815128,103_203_19_1_20250113_152712_traffic_board.wav,0.042436255947589124,0.0006955767420823069
48.0,0.0004241943359375,0.0001694045313996,103_203_19_1_20250113_152712_traffic_board.wav,0.042408776565921194,0.0006601781689358823
50.0,0.0004425048828125,0.0001690530335002,103_203_19_1_20250113_152712_traffic_board.wav,0.04237377406195016,0.0006279460428792686
52.0,-0.000469970703125,0.0001686355785361,103_203_19_1_20250113_152712_traffic_board.wav,0.042332203489085916,0.0005992196003113995
54.0,-0.0002960205078125,0.0001681684332563,103_203_19_1_20250113_152712_traffic_board.wav,0.042285684706074245,0.0005742236701169759
56.0,-0.00010986328125,0.0001676619980927,103_203_19_1_20250113_152712_traffic_board.wav,0.04223525339807714,0.0005530838035971404
58.0,0.0001556396484375,0.0001671132016756,103_203_19_1_20250113_152712_traffic_board.wav,0.042180603715101454,0.0005358390818974779
60.0,-3.0517578125e-05,0.000166514540555,103_203_19_1_20250113_152712_traffic_board.wav,0.042120988456270964,0.0005224530489566875
62.0,-0.000311279296875,0.0001658584114413,103_203_19_1_20250113_152712_traffic_board.wav,0.04205565047858463,0.0005128236632034296
64.0,-0.0003692626953125,0.0001651418687004,103_203_19_1_20250113_152712_traffic_board.wav,0.041984296452923085,0.0005067929189490572
66.0,-0.0002807617187499,0.000164358946399,103_203_19_1_20250113_152712_traffic_board.wav,0.041906332285824105,0.0005041562886697566
68.0,-0.0004150390624998,0.0001635017749744,103_203_19_1_20250113_152712_traffic_board.wav,0.04182097431855139,0.0005046719530838468
70.0,-0.0003204345703125,0.0001625677634088,103_203_19_1_20250113_152712_traffic_board.wav,0.04172796453502293,0.0005080698842339894
72.0,-0.000189208984375,0.0001615595595336,103_203_19_1_20250113_152712_traffic_board.wav,0.04162756660887448,0.0005140607822415623
74.0,-0.000341796875,0.0001604891524101,103_203_19_1_20250113_152712_traffic_board.wav,0.04152097442253458,0.0005223445301723049
76.0,-7.01904296875e-05,0.0001593737810549,103_203_19_1_20250113_152712_traffic_board.wav,0.041409904654105795,0.0005326175079095834
78.0,0.000128173828125,0.0001582232236307,103_203_19_1_20250113_152712_traffic_board.wav,0.041295331022575696,0.0005445780887179539
80.0,-3.0517578125e-05,0.0001570378149745,103_203_19_1_20250113_152712_traffic_board.wav,0.04117728687133963,0.0005579301211732873
82.0,-5.79833984375e-05,0.0001558163207133,103_203_19_1_20250113_152712_traffic_board.wav,0.041055649280329204,0.0005723848928300709
84.0,0.0001251220703125,0.0001545546689562,103_203_19_1_20250113_152712_traffic_board.wav,0.04093001276667341,0.0005876623575395325
86.0,-0.0002655029296875,0.0001532512074042,103_203_19_1_20250113_152712_traffic_board.wav,0.04080021279282479,0.000603492196709661
88.0,-9.1552734375e-06,0.0001519058077051,103_203_19_1_20250113_152712_traffic_board.wav,0.04066623657734596,0.0006196149533388355
90.0,0.0002899169921875,0.0001505120745315,103_203_19_1_20250113_152712_traffic_board.wav,0.040527447267291,0.0006357832952651281
92.0,0.000347900390625,0.0001490579326585,103_203_19_1_20250113_152712_traffic_board.wav,0.040382642399975986,0.0006517635881658381
94.0,-0.0002166748046874,0.0001475381561935,103_203_19_1_20250113_152712_traffic_board.wav,0.040231301575914036,0.0006673381922921616
96.0,-2.4414062499994265e-05,0.0001459672400918,103_203_19_1_20250113_152712_traffic_board.wav,0.040074868216904584,0.0006823086235137472
98.0,-0.0002655029296875,0.0001443593034374,103_203_19_1_20250113_152712_traffic_board.wav,0.03991474831511606,0.0006964989229626659
100.0,-0.0004119873046875,0.0001427285914746,103_203_19_1_20250113_152712_traffic_board.wav,0.03975236042588273,0.0007097581983393369
102.0,-0.0004150390625,0.0001410901769879,103_203_19_1_20250113_152712_traffic_board.wav,0.03958920551179988,0.0007219617162918557
104.0,0.0003021240234375,0.0001394579818239,103_203_19_1_20250113_152712_traffic_board.wav,0.03942666992394309,0.0007330104180022326
106.0,-4.57763671875e-05,0.000137839629766,103_203_19_1_20250113_152712_traffic_board.wav,0.03926551284610603,0.0007428289348054941
108.0,-0.0001708984375,0.0001362396308595,103_203_19_1_20250113_152712_traffic_board.wav,0.039106183393002585,0.0007513623778428677
110.0,0.000213623046875,0.0001346545263774,103_203_19_1_20250113_152712_traffic_board.wav,0.038948337141221534,0.0007585724066471044
112.0,4.8828125e-05,0.0001330725824238,103_203_19_1_20250113_152712_traffic_board.wav,0.03879080561795397,0.000764433258160513
114.0,-8.85009765625e-05,0.0001314797620273,103_203_19_1_20250113_152712_traffic_board.wav,0.03863219100788433,0.0007689285450994682
116.0,-0.0003509521484375,0.000129861216164,103_203_19_1_20250113_152712_traffic_board.wav,0.03847101463071633,0.0007720495721025242
118.0,-2.44140625e-05,0.0001282079031072,103_203_19_1_20250113_152712_traffic_board.wav,0.03830637610247824,0.0007737955839130482
120.0,-0.000244140625,0.0001265236122424,103_203_19_1_20250113_152712_traffic_board.wav,0.03813865277387751,0.0007741758404183437
