time_ms,f0,ID
0.0,,103_203_16_1_20250113_152613_chlorine_board.wav
2.004991572669519,,103_203_16_1_20250113_152613_chlorine_board.wav
4.009983145339038,,103_203_16_1_20250113_152613_chlorine_board.wav
6.014974718008556,,103_203_16_1_20250113_152613_chlorine_board.wav
8.019966290678076,,103_203_16_1_20250113_152613_chlorine_board.wav
10.024957863347595,,103_203_16_1_20250113_152613_chlorine_board.wav
12.029949436017112,,103_203_16_1_20250113_152613_chlorine_board.wav
14.034941008686632,,103_203_16_1_20250113_152613_chlorine_board.wav
16.03993258135615,,103_203_16_1_20250113_152613_chlorine_board.wav
18.044924154025672,,103_203_16_1_20250113_152613_chlorine_board.wav
20.04991572669519,,103_203_16_1_20250113_152613_chlorine_board.wav
22.054907299364704,,103_203_16_1_20250113_152613_chlorine_board.wav
24.059898872034225,,103_203_16_1_20250113_152613_chlorine_board.wav
26.064890444703746,,103_203_16_1_20250113_152613_chlorine_board.wav
28.069882017373263,,103_203_16_1_20250113_152613_chlorine_board.wav
30.07487359004278,,103_203_16_1_20250113_152613_chlorine_board.wav
32.0798651627123,,103_203_16_1_20250113_152613_chlorine_board.wav
34.08485673538182,,103_203_16_1_20250113_152613_chlorine_board.wav
36.089848308051344,,103_203_16_1_20250113_152613_chlorine_board.wav
38.094839880720855,,103_203_16_1_20250113_152613_chlorine_board.wav
40.09983145339038,,103_203_16_1_20250113_152613_chlorine_board.wav
42.1048230260599,,103_203_16_1_20250113_152613_chlorine_board.wav
44.10981459872941,,103_203_16_1_20250113_152613_chlorine_board.wav
46.11480617139893,,103_203_16_1_20250113_152613_chlorine_board.wav
48.11979774406845,,103_203_16_1_20250113_152613_chlorine_board.wav
50.124789316737974,,103_203_16_1_20250113_152613_chlorine_board.wav
52.12978088940749,,103_203_16_1_20250113_152613_chlorine_board.wav
54.13477246207701,,103_203_16_1_20250113_152613_chlorine_board.wav
56.13976403474653,,103_203_16_1_20250113_152613_chlorine_board.wav
58.144755607416045,,103_203_16_1_20250113_152613_chlorine_board.wav
60.14974718008556,,103_203_16_1_20250113_152613_chlorine_board.wav
62.15473875275508,,103_203_16_1_20250113_152613_chlorine_board.wav
64.1597303254246,,103_203_16_1_20250113_152613_chlorine_board.wav
66.16472189809413,,103_203_16_1_20250113_152613_chlorine_board.wav
68.16971347076364,,103_203_16_1_20250113_152613_chlorine_board.wav
70.17470504343316,,103_203_16_1_20250113_152613_chlorine_board.wav
72.17969661610269,,103_203_16_1_20250113_152613_chlorine_board.wav
74.18468818877218,,103_203_16_1_20250113_152613_chlorine_board.wav
76.18967976144171,,103_203_16_1_20250113_152613_chlorine_board.wav
78.19467133411123,,103_203_16_1_20250113_152613_chlorine_board.wav
80.19966290678076,,103_203_16_1_20250113_152613_chlorine_board.wav
82.20465447945027,,103_203_16_1_20250113_152613_chlorine_board.wav
84.2096460521198,,103_203_16_1_20250113_152613_chlorine_board.wav
86.21463762478932,,103_203_16_1_20250113_152613_chlorine_board.wav
88.21962919745881,,103_203_16_1_20250113_152613_chlorine_board.wav
90.22462077012834,,103_203_16_1_20250113_152613_chlorine_board.wav
92.22961234279786,,103_203_16_1_20250113_152613_chlorine_board.wav
94.23460391546739,,103_203_16_1_20250113_152613_chlorine_board.wav
96.2395954881369,,103_203_16_1_20250113_152613_chlorine_board.wav
98.24458706080642,,103_203_16_1_20250113_152613_chlorine_board.wav
100.24957863347595,,103_203_16_1_20250113_152613_chlorine_board.wav
102.25457020614546,,103_203_16_1_20250113_152613_chlorine_board.wav
104.25956177881498,,103_203_16_1_20250113_152613_chlorine_board.wav
106.2645533514845,,103_203_16_1_20250113_152613_chlorine_board.wav
108.26954492415402,,103_203_16_1_20250113_152613_chlorine_board.wav
110.27453649682353,,103_203_16_1_20250113_152613_chlorine_board.wav
112.27952806949305,,103_203_16_1_20250113_152613_chlorine_board.wav
114.28451964216258,,103_203_16_1_20250113_152613_chlorine_board.wav
116.28951121483209,,103_203_16_1_20250113_152613_chlorine_board.wav
118.29450278750161,,103_203_16_1_20250113_152613_chlorine_board.wav
120.29949436017112,,103_203_16_1_20250113_152613_chlorine_board.wav
122.30448593284065,,103_203_16_1_20250113_152613_chlorine_board.wav
124.30947750551016,,103_203_16_1_20250113_152613_chlorine_board.wav
126.3144690781797,,103_203_16_1_20250113_152613_chlorine_board.wav
128.3194606508492,,103_203_16_1_20250113_152613_chlorine_board.wav
130.3244522235187,,103_203_16_1_20250113_152613_chlorine_board.wav
132.32944379618826,,103_203_16_1_20250113_152613_chlorine_board.wav
134.33443536885775,,103_203_16_1_20250113_152613_chlorine_board.wav
136.33942694152728,,103_203_16_1_20250113_152613_chlorine_board.wav
138.3444185141968,,103_203_16_1_20250113_152613_chlorine_board.wav
140.34941008686633,,103_203_16_1_20250113_152613_chlorine_board.wav
142.35440165953582,,103_203_16_1_20250113_152613_chlorine_board.wav
144.35939323220538,,103_203_16_1_20250113_152613_chlorine_board.wav
146.36438480487487,,103_203_16_1_20250113_152613_chlorine_board.wav
148.36937637754437,,103_203_16_1_20250113_152613_chlorine_board.wav
150.37436795021392,,103_203_16_1_20250113_152613_chlorine_board.wav
