time,audio,envelope,filename,envelope_norm,envelope_change
0.0,0.0,6.899760532889383e-05,108_208_45_1_20250114_163506_sushi_board.wav,0.022621894348189918,-0.00015593342315964507
2.0,0.0,7.607161695770638e-05,108_208_45_1_20250114_163506_sushi_board.wav,0.02280236750745001,5.9988228503153996e-05
4.0,0.0010345458984375,8.317334284768827e-05,108_208_45_1_20250114_163506_sushi_board.wav,0.022983547716759242,0.0002679498276264032
6.0,-0.0001861572265625,9.02018786919318e-05,108_208_45_1_20250114_163506_sushi_board.wav,0.023162860691538216,0.0004644198903119001
8.0,5.798339843749952e-05,9.707572102449586e-05,108_208_45_1_20250114_163506_sushi_board.wav,0.023338227104135113,0.0006466307554557497
10.0,0.000457763671875,0.0001037302240336,108_208_45_1_20250114_163506_sushi_board.wav,0.023507997701693546,0.0008125759593042257
12.0,-0.0003234863281249,0.0001101144709699,108_208_45_1_20250114_163506_sushi_board.wav,0.02367087348908945,0.0009609464727600522
14.0,-7.62939453125e-05,0.0001161876400734,108_208_45_1_20250114_163506_sushi_board.wav,0.0238258130159578,0.0010910626305884134
16.0,0.0002593994140624,0.0001219225192239,108_208_45_1_20250114_163506_sushi_board.wav,0.023972122042939043,0.0012028038376646166
18.0,3.051757812499283e-05,0.0001273028791317,108_208_45_1_20250114_163506_sushi_board.wav,0.024109386526158443,0.001296537780700286
20.0,-0.0001373291015625,0.0001323197360726,108_208_45_1_20250114_163506_sushi_board.wav,0.02423737727160653,0.0013730506490258847
22.0,-0.00020751953125,0.0001369614202434,108_208_45_1_20250114_163506_sushi_board.wav,0.024355796557656312,0.0014334795087648068
24.0,-0.0003753662109375,0.0001412107763507,108_208_45_1_20250114_163506_sushi_board.wav,0.024464206716099085,0.0014792473059754914
26.0,-0.00032958984375,0.0001450554697684,108_208_45_1_20250114_163506_sushi_board.wav,0.024562293064254448,0.0015120002745681363
28.0,0.0009765625,0.0001484821993237,108_208_45_1_20250114_163506_sushi_board.wav,0.02464971626076943,0.0015335472583797747
30.0,0.0,0.0001514746738559,108_208_45_1_20250114_163506_sushi_board.wav,0.02472606068330781,0.0015458005222780235
32.0,-0.0003540039062499,0.0001540315181391,108_208_45_1_20250114_163506_sushi_board.wav,0.02479129124691697,0.0015507176920803304
34.0,-0.000311279296875,0.0001561527251006,108_208_45_1_20250114_163506_sushi_board.wav,0.024845407771157214,0.0015502446962479238
36.0,-4.882812500000861e-05,0.0001578400581742,108_208_45_1_20250114_163506_sushi_board.wav,0.024888455244994594,0.0015462598823330167
38.0,0.0003204345703125,0.0001590904550765,108_208_45_1_20250114_163506_sushi_board.wav,0.024920355543033117,0.00154051935332845
40.0,-0.000213623046875,0.000159894562322,108_208_45_1_20250114_163506_sushi_board.wav,0.024940870037862085,0.0015346031023455475
42.0,-0.0002655029296875,0.0001602484004013,108_208_45_1_20250114_163506_sushi_board.wav,0.02494989720368942,0.001529861196489231
44.0,0.000482177734375,0.0001601452811076,108_208_45_1_20250114_163506_sushi_board.wav,0.024947266410061817,0.0015273609503548896
46.0,-0.0002258300781249,0.0001595822962147,108_208_45_1_20250114_163506_sushi_board.wav,0.024932903461911782,0.001527845155932907
48.0,-0.00047607421875,0.0001585646320291,108_208_45_1_20250114_163506_sushi_board.wav,0.02490694067300527,0.001531721198257853
