time,audio,envelope,filename,envelope_norm,envelope_change
0.0,0.0,1.1542563397038636e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.026688727679949675,3.175874841364194e-06
2.0,0.0,1.341606303354564e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.02687529260275149,9.870008067361728e-05
4.0,3.051757812500001e-06,1.5394648481243535e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.0270723220732214,0.00019158807324975722
6.0,-0.000103759765625,1.7466704945328418e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.02727865947875393,0.00028057690280736786
8.0,-4.57763671875e-05,1.962021893842236e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.027493108504547854,0.00036458958403468
10.0,-3.0517578125e-05,2.1843897783827502e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.02771454461483315,0.00044273838823722116
12.0,-8.544921875000143e-05,2.412571399157969e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.027941770100417394,0.000514314129166445
14.0,6.103515624999761e-06,2.6453224043880083e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.02817354582365023,0.0005787754238516124
16.0,-0.0002227783203124,2.8815038703231603e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.028408737633142986,0.0006357380877082046
18.0,-7.324218749999856e-05,3.120062390061321e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.028646296536018696,0.0006849648037683063
20.0,-0.0001373291015625,3.360087082970686e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.02888531546845176,0.0007263552323587228
22.0,-3.0517578125e-05,3.60060447653928e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.029124825037011262,0.0007599367316867212
24.0,-0.0001068115234375,3.8404363436192654e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.029363651951600983,0.0007858557820433187
26.0,-7.934570312499713e-05,4.078110220589423e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.029600329918572015,0.0008043700425710855
28.0,-8.850097656250047e-05,4.311765649360341e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.029833006275596263,0.0008158407775903948
30.0,-0.0001068115234375,4.53912856957543e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.030059416491170193,0.0008207252275020327
32.0,-0.0001434326171875,4.75739741851956e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.030276770741791897,0.0008195683731277026
34.0,-1.2207031249992354e-05,4.963411474771923e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.0304819215502141,0.0008129934474383263
36.0,-4.577636718757172e-05,5.153895577031957e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.030671607478840016,0.00080169052979852
38.0,-0.0002044677734374,5.325892953793303e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.03084288414573824,0.0007864026904985577
40.0,1.52587890625e-05,5.4771972683951946e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.03099355445932267,0.0007679094652202459
42.0,0.0002349853515625,5.606628539339106e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.031122443382497547,0.0007470078764423984
44.0,-8.544921875e-05,5.713375479045121e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.03122874302717062,0.0007244916027688142
46.0,-5.493164062500383e-05,5.79713034405722e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.03131214693940404,0.0007011289964736985
48.0,-0.0004058837890624,5.858290023957109e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.031373050345717905,0.0006776405197375916
50.0,0.000244140625,5.897678743956001e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.03141227401762401,0.0006546760966765025
52.0,4.5776367187495216e-05,5.9165572012712194e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.031431073369718884,0.0006327928893597755
54.0,-3.35693359375e-05,5.916227613713419e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.03143074516321124,0.0006124339904413617
56.0,-0.0001373291015625,5.897974478019077e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.031412568512491114,0.0005939112127418711
58.0,9.155273437497137e-06,5.863321729666252e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.03137806096738495,0.0005774002039648403
60.0,-7.62939453125e-05,5.814101440200528e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.03132904692262337,0.0005629523535094006
62.0,2.746582031250096e-05,5.751849460342968e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.03126705579334811,0.000550516382172627
64.0,6.713867187500287e-05,5.677789091646004e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.03119330575518753,0.000539960368953175
66.0,-2.7465820312503822e-05,5.592984772543327e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.031108856786325443,0.0005310914015625017
68.0,-0.0002532958984375,5.4987384764376576e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.03101500540458675,0.0005236731280113126
70.0,-9.1552734375e-05,5.396552878788805e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.030913247988864172,0.0005174413610889962
72.0,7.019042968750383e-05,5.287810914956642e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.030804961679689918,0.000512117702135667
74.0,-0.0002166748046875,5.1738242228633193e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.0306914526189117,0.0005074211354097359
76.0,1.220703125e-05,5.055835641973897e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.030573958438202,0.0005030776639004327
78.0,8.544921875e-05,4.934971468891246e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.030453600714713404,0.0004988281418202636
80.0,-7.62939453125e-05,4.81237059204835e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.030331513564665836,0.0004944344710721596
82.0,-0.0002288818359375,4.689115234226304e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.030208774676069878,0.0004896843082924004
84.0,-0.000103759765625,4.566255575614127e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.030086429828610116,0.00048439439782211225
86.0,-0.0001007080078125,4.4447305158016975e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.02996541398766412,0.00047841263399636826
88.0,-9.765625e-05,4.325439155580226e-05,103_203_42_1_20250113_153614_sushi_ground.wav,0.029846622486577223,0.0004716189682493335
