start_time,end_time,label,labelid,duration,model
12.2,12.366666666666667,Gesture,1,0.16666666666666785,CNN
0.8,2.3666666666666667,Gesture,1,1.5666666666666667,LightGBM
8.1,8.3,Gesture,5,0.20000000000000107,LightGBM
