start_time,end_time,label,labelid,duration,model
27.566666666666666,27.666666666666668,Gesture,1,0.10000000000000142,CNN
34.0,35.63333333333333,Gesture,2,1.6333333333333329,CNN
39.46666666666667,40.86666666666667,Gesture,3,1.3999999999999986,CNN
42.96666666666667,45.43333333333333,Gesture,4,2.4666666666666615,CNN
51.46666666666667,51.8,Gesture,6,0.3333333333333286,CNN
60.36666666666667,60.6,Gesture,7,0.23333333333333428,CNN
44.36666666666667,44.63333333333333,Gesture,1,0.2666666666666657,LightGBM
