start_time,end_time,label,labelid,duration,model
0.8,2.7333333333333334,Gesture,1,1.9333333333333333,CNN
3.8333333333333335,13.266666666666667,Gesture,2,9.433333333333334,CNN
20.033333333333335,20.966666666666665,Gesture,3,0.93333333333333,CNN
25.7,27.866666666666667,Gesture,4,2.166666666666668,CNN
9.1,10.766666666666667,Gesture,1,1.6666666666666679,LightGBM
12.933333333333334,13.066666666666666,Gesture,4,0.13333333333333286,LightGBM
25.166666666666668,25.3,Gesture,5,0.13333333333333286,LightGBM
51.3,51.9,Gesture,6,0.6000000000000014,LightGBM
