start_time,end_time,label,labelid,duration,model
3.033333333333333,4.7,Gesture,1,1.666666666666667,CNN
5.9,7.8,Gesture,2,1.8999999999999995,CNN
8.9,14.833333333333334,Gesture,3,5.933333333333334,CNN
2.6666666666666665,7.233333333333333,Gesture,1,4.566666666666666,LightGBM
8.233333333333333,12.0,Gesture,3,3.7666666666666675,LightGBM
13.266666666666667,14.233333333333333,Gesture,6,0.966666666666665,LightGBM
