time,CoG,filename
30.4205264073849,1459.7739316951897,103_203_50_1_20250113_153852_butter_board.wav
32.53623734568899,1445.9259225956625,103_203_50_1_20250113_153852_butter_board.wav
34.65194828399307,1510.3739657765316,103_203_50_1_20250113_153852_butter_board.wav
36.76765922229716,1675.9775886658251,103_203_50_1_20250113_153852_butter_board.wav
38.88337016060124,1889.4237710721604,103_203_50_1_20250113_153852_butter_board.wav
40.999081098905336,2099.734890544512,103_203_50_1_20250113_153852_butter_board.wav
43.11479203720941,2269.4331405265443,103_203_50_1_20250113_153852_butter_board.wav
45.2305029755135,2386.8928452876853,103_203_50_1_20250113_153852_butter_board.wav
47.346213913817586,2421.7532874680696,103_203_50_1_20250113_153852_butter_board.wav
49.461924852121676,2397.466582575653,103_203_50_1_20250113_153852_butter_board.wav
51.57763579042577,2350.788060254846,103_203_50_1_20250113_153852_butter_board.wav
53.69334672872984,2335.0558522334277,103_203_50_1_20250113_153852_butter_board.wav
55.80905766703394,2336.6410367568033,103_203_50_1_20250113_153852_butter_board.wav
57.924768605338016,2328.483057509852,103_203_50_1_20250113_153852_butter_board.wav
60.04047954364211,2301.481961882959,103_203_50_1_20250113_153852_butter_board.wav
62.15619048194619,2267.383966939311,103_203_50_1_20250113_153852_butter_board.wav
64.27190142025027,2238.9603286586666,103_203_50_1_20250113_153852_butter_board.wav
66.38761235855436,2222.9633705797423,103_203_50_1_20250113_153852_butter_board.wav
68.50332329685845,2207.487933420985,103_203_50_1_20250113_153852_butter_board.wav
70.61903423516254,2168.8150128125044,103_203_50_1_20250113_153852_butter_board.wav
72.73474517346662,2096.7017728110127,103_203_50_1_20250113_153852_butter_board.wav
74.85045611177071,2031.1384910487789,103_203_50_1_20250113_153852_butter_board.wav
76.96616705007479,1962.0639341892058,103_203_50_1_20250113_153852_butter_board.wav
79.08187798837888,1901.7083778126205,103_203_50_1_20250113_153852_butter_board.wav
81.19758892668297,1855.727340916137,103_203_50_1_20250113_153852_butter_board.wav
83.31329986498706,1835.5821139170107,103_203_50_1_20250113_153852_butter_board.wav
85.42901080329113,1845.859986536777,103_203_50_1_20250113_153852_butter_board.wav
87.54472174159523,1867.2040790954352,103_203_50_1_20250113_153852_butter_board.wav
89.66043267989932,1881.3242503085014,103_203_50_1_20250113_153852_butter_board.wav
91.77614361820339,1865.720515948839,103_203_50_1_20250113_153852_butter_board.wav
93.89185455650748,1820.2170392847736,103_203_50_1_20250113_153852_butter_board.wav
96.00756549481157,1760.5760674401638,103_203_50_1_20250113_153852_butter_board.wav
98.12327643311566,1715.668004337094,103_203_50_1_20250113_153852_butter_board.wav
100.23898737141973,1709.5579845402663,103_203_50_1_20250113_153852_butter_board.wav
102.35469830972383,1710.2434222745546,103_203_50_1_20250113_153852_butter_board.wav
104.47040924802792,1701.3157721900527,103_203_50_1_20250113_153852_butter_board.wav
106.58612018633201,1685.6615639375088,103_203_50_1_20250113_153852_butter_board.wav
108.70183112463607,1665.5127742260129,103_203_50_1_20250113_153852_butter_board.wav
110.81754206294018,1639.8762014381307,103_203_50_1_20250113_153852_butter_board.wav
112.93325300124427,1590.3289350823977,103_203_50_1_20250113_153852_butter_board.wav
115.04896393954836,1532.7378707524954,103_203_50_1_20250113_153852_butter_board.wav
117.16467487785242,1504.3487102599465,103_203_50_1_20250113_153852_butter_board.wav
119.28038581615652,1500.1345169946144,103_203_50_1_20250113_153852_butter_board.wav
121.39609675446061,1512.77329683044,103_203_50_1_20250113_153852_butter_board.wav
123.51180769276468,1509.2719221380241,103_203_50_1_20250113_153852_butter_board.wav
125.62751863106877,1495.4137106442818,103_203_50_1_20250113_153852_butter_board.wav
127.74322956937287,1462.7339490577633,103_203_50_1_20250113_153852_butter_board.wav
129.85894050767695,1435.2084282027417,103_203_50_1_20250113_153852_butter_board.wav
131.97465144598104,1414.7500841155063,103_203_50_1_20250113_153852_butter_board.wav
134.09036238428513,1400.8277813477703,103_203_50_1_20250113_153852_butter_board.wav
136.20607332258922,1406.3808688231957,103_203_50_1_20250113_153852_butter_board.wav
138.32178426089328,1410.5262995402234,103_203_50_1_20250113_153852_butter_board.wav
140.43749519919737,1404.4975425065268,103_203_50_1_20250113_153852_butter_board.wav
142.55320613750146,1424.2598827462605,103_203_50_1_20250113_153852_butter_board.wav
144.66891707580555,1467.5088086204623,103_203_50_1_20250113_153852_butter_board.wav
146.78462801410964,1505.846848640563,103_203_50_1_20250113_153852_butter_board.wav
148.90033895241373,1524.414553932209,103_203_50_1_20250113_153852_butter_board.wav
151.01604989071782,1504.1339324176506,103_203_50_1_20250113_153852_butter_board.wav
153.13176082902189,1467.9695801526764,103_203_50_1_20250113_153852_butter_board.wav
155.24747176732598,1451.4592916097477,103_203_50_1_20250113_153852_butter_board.wav
157.36318270563007,1422.6291400087052,103_203_50_1_20250113_153852_butter_board.wav
159.47889364393416,1426.0630825432854,103_203_50_1_20250113_153852_butter_board.wav
161.59460458223825,1459.0825255269542,103_203_50_1_20250113_153852_butter_board.wav
163.71031552054234,1526.1939105226083,103_203_50_1_20250113_153852_butter_board.wav
165.82602645884643,1603.8945766371298,103_203_50_1_20250113_153852_butter_board.wav
167.94173739715052,1670.448545151992,103_203_50_1_20250113_153852_butter_board.wav
170.05744833545458,1731.752498080319,103_203_50_1_20250113_153852_butter_board.wav
172.17315927375867,1790.520011548434,103_203_50_1_20250113_153852_butter_board.wav
174.28887021206276,1817.1282987199636,103_203_50_1_20250113_153852_butter_board.wav
176.40458115036685,1785.9056855141137,103_203_50_1_20250113_153852_butter_board.wav
178.52029208867094,1708.9048251892557,103_203_50_1_20250113_153852_butter_board.wav
180.63600302697503,1605.0436187615358,103_203_50_1_20250113_153852_butter_board.wav
182.75171396527912,1499.6211672420354,103_203_50_1_20250113_153852_butter_board.wav
184.86742490358318,1416.5722355212285,103_203_50_1_20250113_153852_butter_board.wav
186.98313584188728,1357.6310854635456,103_203_50_1_20250113_153852_butter_board.wav
189.09884678019137,1316.7514094668718,103_203_50_1_20250113_153852_butter_board.wav
191.21455771849546,1279.095024939096,103_203_50_1_20250113_153852_butter_board.wav
193.33026865679952,1266.3568363838356,103_203_50_1_20250113_153852_butter_board.wav
195.44597959510364,1300.3472469667095,103_203_50_1_20250113_153852_butter_board.wav
197.56169053340773,1383.0504565052697,103_203_50_1_20250113_153852_butter_board.wav
199.67740147171182,1496.9561226899575,103_203_50_1_20250113_153852_butter_board.wav
201.79311241001588,1627.8975359380636,103_203_50_1_20250113_153852_butter_board.wav
203.90882334831997,1728.5850932137214,103_203_50_1_20250113_153852_butter_board.wav
206.02453428662406,1802.919538573511,103_203_50_1_20250113_153852_butter_board.wav
208.14024522492812,1852.7807199323522,103_203_50_1_20250113_153852_butter_board.wav
210.2559561632322,1875.9249196958492,103_203_50_1_20250113_153852_butter_board.wav
212.37166710153633,1866.7648022485666,103_203_50_1_20250113_153852_butter_board.wav
214.48737803984042,1789.5401022026288,103_203_50_1_20250113_153852_butter_board.wav
216.60308897814448,1669.7273261425782,103_203_50_1_20250113_153852_butter_board.wav
218.71879991644857,1549.152351238763,103_203_50_1_20250113_153852_butter_board.wav
220.83451085475266,1451.736098869869,103_203_50_1_20250113_153852_butter_board.wav
222.95022179305673,1412.7403331166886,103_203_50_1_20250113_153852_butter_board.wav
225.06593273136082,1429.6888954899152,103_203_50_1_20250113_153852_butter_board.wav
227.18164366966494,1443.0602848327774,103_203_50_1_20250113_153852_butter_board.wav
229.29735460796903,1449.1016686545806,103_203_50_1_20250113_153852_butter_board.wav
231.4130655462731,1465.0709093167902,103_203_50_1_20250113_153852_butter_board.wav
233.52877648457718,1464.1273458028877,103_203_50_1_20250113_153852_butter_board.wav
235.64448742288127,1444.4987786058914,103_203_50_1_20250113_153852_butter_board.wav
237.76019836118533,1423.8432695969193,103_203_50_1_20250113_153852_butter_board.wav
239.87590929948942,1392.5908507078213,103_203_50_1_20250113_153852_butter_board.wav
241.9916202377935,1373.7685761657244,103_203_50_1_20250113_153852_butter_board.wav
244.10733117609763,1350.9215121353009,103_203_50_1_20250113_153852_butter_board.wav
246.2230421144017,1362.0807200062663,103_203_50_1_20250113_153852_butter_board.wav
248.33875305270578,1399.4124231222422,103_203_50_1_20250113_153852_butter_board.wav
250.45446399100985,1430.5877850818874,103_203_50_1_20250113_153852_butter_board.wav
252.57017492931394,1462.5770902661443,103_203_50_1_20250113_153852_butter_board.wav
254.68588586761803,1488.9511863999771,103_203_50_1_20250113_153852_butter_board.wav
256.80159680592214,1518.6876932781781,103_203_50_1_20250113_153852_butter_board.wav
258.9173077442262,1520.9485337783185,103_203_50_1_20250113_153852_butter_board.wav
261.03301868253027,1501.9244544092394,103_203_50_1_20250113_153852_butter_board.wav
263.14872962083433,1488.7852157411244,103_203_50_1_20250113_153852_butter_board.wav
265.26444055913845,1492.7108699750017,103_203_50_1_20250113_153852_butter_board.wav
267.38015149744257,1501.4648146552381,103_203_50_1_20250113_153852_butter_board.wav
269.49586243574663,1508.0919164058216,103_203_50_1_20250113_153852_butter_board.wav
271.61157337405075,1500.174412807856,103_203_50_1_20250113_153852_butter_board.wav
273.7272843123548,1476.3778848369493,103_203_50_1_20250113_153852_butter_board.wav
275.8429952506589,1438.726108411016,103_203_50_1_20250113_153852_butter_board.wav
277.95870618896294,1424.264434543394,103_203_50_1_20250113_153852_butter_board.wav
280.07441712726705,1420.9066427566995,103_203_50_1_20250113_153852_butter_board.wav
282.1901280655711,1424.1407179994615,103_203_50_1_20250113_153852_butter_board.wav
284.30583900387523,1411.0134354331697,103_203_50_1_20250113_153852_butter_board.wav
286.42154994217935,1380.3928464368557,103_203_50_1_20250113_153852_butter_board.wav
288.5372608804834,1359.7603242628927,103_203_50_1_20250113_153852_butter_board.wav
290.65297181878753,1346.2379691657177,103_203_50_1_20250113_153852_butter_board.wav
292.7686827570916,1338.1916220907958,103_203_50_1_20250113_153852_butter_board.wav
294.88439369539566,1325.848740563414,103_203_50_1_20250113_153852_butter_board.wav
297.0001046336997,1305.245959598171,103_203_50_1_20250113_153852_butter_board.wav
299.11581557200384,1307.5069290119231,103_203_50_1_20250113_153852_butter_board.wav
301.23152651030796,1306.944244731532,103_203_50_1_20250113_153852_butter_board.wav
